ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.51851,4.609324,6.492256,4.590678,15.99068,0.2754244,3.102797,3.700631,ACCELERATE
-1,6.518495,4.609312,6.492271,4.590689,15.99069,0.2754208,3.101415,3.801114,ACCELERATE
-1,6.51849,4.609308,6.492276,4.590693,15.99069,0.2754306,3.100002,3.900394,ACCELERATE
-1,6.518491,4.609308,6.492276,4.590693,15.99069,0.2754307,3.098532,4.000705,RIGHT_ACCELERATE
-1,6.518492,4.609308,6.492275,4.590693,15.99069,0.2754333,3.097025,4.100593,NONE
-1,6.518492,4.609308,6.492274,4.590693,15.99069,0.2754294,3.095459,4.201518,NONE
-1,6.518493,4.609308,6.492273,4.590693,15.99069,0.2754273,3.093883,4.300504,NONE
-1,6.518493,4.609308,6.492273,4.590693,15.99069,0.2754291,3.092252,4.40039,NONE
-1,6.518495,4.609308,6.492272,4.590693,15.99069,0.2754239,3.090557,4.501834,NONE
-1,6.518495,4.609308,6.492272,4.590693,15.99069,0.275427,3.088845,4.602098,NONE
-1,6.518496,4.609308,6.492271,4.590693,15.99069,0.275427,3.087128,4.700613,NONE
-1,6.518496,4.609308,6.49227,4.590693,15.99069,0.2754337,3.085339,4.801218,NONE
-1,6.518497,4.609308,6.49227,4.590693,15.99069,0.2754289,3.0835,4.902866,NONE
-1,6.518498,4.609308,6.492269,4.590693,15.99069,0.2754297,3.081684,5.001373,ACCELERATE
-1,6.518498,4.609308,6.492269,4.590693,15.99069,0.2754284,3.079791,5.102355,ACCELERATE
-1,6.518499,4.609308,6.492268,4.590693,15.99069,0.2754273,3.077907,5.201345,ACCELERATE
-1,6.5185,4.609308,6.492267,4.590693,15.99069,0.2754305,3.075999,5.300013,ACCELERATE
-1,6.5185,4.609308,6.492266,4.590693,15.99069,0.2754279,3.074016,5.401185,ACCELERATE
-1,6.518501,4.609308,6.492266,4.590693,15.99069,0.2754271,3.07202,5.501504,ACCELERATE
-1,6.518502,4.609308,6.492265,4.590693,15.99069,0.2754281,3.070001,5.601765,ACCELERATE
-1,6.518502,4.609308,6.492264,4.590693,15.99069,0.2754274,3.06798,5.700974,ACCELERATE
-1,6.518503,4.609308,6.492264,4.590693,15.99069,0.2754283,3.065885,5.802538,ACCELERATE
-1,6.518504,4.609308,6.492263,4.590693,15.99069,0.2754313,3.063807,5.902044,ACCELERATE
-1,6.518504,4.609308,6.492262,4.590693,15.99069,0.2754263,3.061714,6.001154,ACCELERATE
-1,6.518505,4.609308,6.492262,4.590693,15.99069,0.2754272,3.059598,6.100671,ACCELERATE
-1,6.518506,4.609308,6.492261,4.590693,15.99069,0.2754279,3.057437,6.200961,ACCELERATE
-1,6.518507,4.609308,6.49226,4.590693,15.99069,0.2754289,3.055279,6.300283,ACCELERATE
-1,6.518507,4.609308,6.49226,4.590693,15.99069,0.275427,3.053036,6.402431,ACCELERATE
-1,6.518507,4.609308,6.49226,4.590693,15.99069,0.2754273,3.050876,6.500007,NONE
-1,6.518509,4.609308,6.492259,4.590693,15.99069,0.27543,3.048596,6.602094,NONE
-1,6.518509,4.609308,6.492258,4.590693,15.99069,0.2754286,3.046384,6.700381,NONE
-1,6.518509,4.609308,6.492257,4.590693,15.99069,0.2754292,3.044119,6.800181,NONE
-1,6.51851,4.609308,6.492257,4.590693,15.99069,0.2754258,3.041775,6.902691,NONE
-1,6.518511,4.609308,6.492256,4.590693,15.99069,0.2754283,3.039503,7.001379,NONE
-1,6.518511,4.609308,6.492256,4.590693,15.99069,0.2754276,3.037159,7.102483,NONE
-1,6.518512,4.609308,6.492254,4.590693,15.99069,0.2754327,3.034843,7.201876,NONE
-1,6.518513,4.609308,6.492254,4.590693,15.99069,0.2754296,3.032479,7.302844,ACCELERATE
-1,6.518513,4.609308,6.492253,4.590693,15.99069,0.2754315,3.030187,7.400082,ACCELERATE
-1,6.518514,4.609308,6.492253,4.590693,15.99069,0.2754319,3.027808,7.500189,ACCELERATE
-1,6.518515,4.609308,6.492252,4.590693,15.99069,0.275428,3.025394,7.601222,ACCELERATE
-1,6.518515,4.609308,6.492251,4.590693,15.99069,0.2754311,3.022995,7.701032,NONE
-1,6.518516,4.609308,6.49225,4.590693,15.99069,0.2754305,3.020575,7.801246,NONE
-1,6.518517,4.609308,6.49225,4.590693,15.99069,0.2754321,3.01817,7.900334,NONE
-1,6.518517,4.609308,6.492249,4.590693,15.99069,0.275434,3.015712,8.001135,NONE
-1,6.518518,4.609308,6.492249,4.590693,15.99069,0.2754323,3.013246,8.101768,NONE
-1,6.518518,4.609308,6.492248,4.590693,15.99069,0.2754316,3.010745,8.203351,NONE
-1,6.518519,4.609308,6.492247,4.590693,15.99069,0.2754356,3.008351,8.300165,NONE
-1,6.51852,4.609308,6.492247,4.590693,15.99069,0.2754321,3.00586,8.400595,NONE
-1,6.518521,4.609308,6.492246,4.590693,15.99069,0.2754291,3.003352,8.501254,NONE
-1,6.518521,4.609308,6.492245,4.590693,15.99069,0.275431,3.000856,8.601033,NONE
-1,6.518522,4.609308,6.492245,4.590693,15.99069,0.2754298,2.998339,8.701387,NONE
-1,6.518522,4.609308,6.492244,4.590693,15.99069,0.2754288,2.995796,8.80231,NONE
-1,6.518523,4.609308,6.492243,4.590693,15.99069,0.2754325,2.993253,8.902868,NONE
-1,6.518524,4.609308,6.492243,4.590693,15.99069,0.2754307,2.990746,9.0018,NONE
-1,6.518525,4.609308,6.492242,4.590693,15.99069,0.2754323,2.98817,9.102999,NONE
-1,6.518525,4.609308,6.492241,4.590693,15.99069,0.2754331,2.985693,9.200098,LEFT_BRAKE
-1,6.518526,4.609308,6.492241,4.590693,15.99069,0.2754316,2.983101,9.30131,LEFT_BRAKE
-1,6.518527,4.609308,6.49224,4.590693,15.99069,0.2754318,2.980541,9.401011,NONE
-1,6.518528,4.609308,6.492239,4.590693,15.99069,0.2754318,2.977972,9.50082,NONE
-1,6.518528,4.609308,6.492239,4.590693,15.99069,0.2754323,2.975349,9.602427,NONE
-1,6.518528,4.609308,6.492238,4.590693,15.99069,0.2754301,2.972809,9.700561,NONE
-1,6.518529,4.609308,6.492238,4.590693,15.99069,0.2754299,2.970142,9.803318,NONE
-1,6.518529,4.609308,6.492237,4.590693,15.99069,0.2754342,2.967564,9.902433,NONE
-1,6.51853,4.609308,6.492236,4.590693,15.99069,0.2754304,2.964965,10.0022,NONE
-1,6.518531,4.609308,6.492236,4.590693,15.99069,0.2754309,2.962394,10.10063,NONE
-1,6.518532,4.609308,6.492235,4.590693,15.99069,0.2754309,2.959752,10.20155,NONE
-1,6.518526,4.609303,6.492241,4.590698,15.9907,0.2754267,2.957147,10.30089,NONE
-1,6.518524,4.609302,6.492243,4.5907,15.9907,0.275431,2.954514,10.401,NONE
-1,6.518524,4.609302,6.492242,4.5907,15.9907,0.2754323,2.951906,10.50007,NONE
-1,6.518525,4.609302,6.492242,4.5907,15.9907,0.2754311,2.94922,10.60192,NONE
-1,6.518524,4.609301,6.492242,4.590701,15.9907,0.275427,2.946521,10.7041,NONE
-1,6.518505,4.609286,6.492262,4.590715,15.99072,0.2754296,2.94395,10.80116,NONE
-1,6.518507,4.609287,6.49226,4.590714,15.99071,0.2754311,2.941282,10.90186,NONE
-1,6.518475,4.609264,6.492292,4.590737,15.99074,0.2754266,2.938677,11.00002,NONE
-1,6.518467,4.609259,6.4923,4.590743,15.99075,0.275427,2.936017,11.10005,NONE
-1,6.51846,4.609253,6.492307,4.590748,15.99075,0.2754312,2.933305,11.20194,NONE
-1,6.518447,4.609243,6.492319,4.590758,15.99076,0.2754306,2.930664,11.30093,NONE
-1,6.518415,4.609221,6.492351,4.590781,15.99078,0.2754196,2.927987,11.40122,NONE
-1,6.518413,4.609219,6.492353,4.590783,15.99078,0.2754289,2.925271,11.50264,NONE
-1,6.518414,4.609219,6.492352,4.590783,15.99078,0.2754285,2.922618,11.60193,NONE
-1,6.518414,4.609219,6.492352,4.590783,15.99078,0.2754306,2.918848,11.74241,NONE
-1,6.518415,4.609219,6.492351,4.590783,15.99078,0.2754306,2.917163,11.80511,NONE
-1,6.518416,4.609219,6.492351,4.590783,15.99078,0.2754317,2.914539,11.90271,NONE
-1,6.518416,4.609219,6.49235,4.590783,15.99078,0.2754315,2.911878,12.00156,NONE
-1,6.518418,4.609219,6.49235,4.590783,15.99078,0.2754279,2.909172,12.10198,NONE
-1,6.518418,4.609219,6.492348,4.590783,15.99078,0.2754314,2.906507,12.20074,NONE
-1,6.518419,4.609219,6.492348,4.590783,15.99078,0.2754281,2.90379,12.30143,NONE
-1,6.518419,4.609219,6.492347,4.590783,15.99078,0.27543,2.901033,12.4034,NONE
-1,6.51842,4.609219,6.492347,4.590783,15.99078,0.2754298,2.898396,12.50108,NONE
-1,6.518421,4.609219,6.492346,4.590783,15.99078,0.2754296,2.89567,12.60169,NONE
-1,6.518422,4.609219,6.492345,4.590783,15.99078,0.2754294,2.892949,12.70215,NONE
-1,6.518422,4.609219,6.492344,4.590783,15.99078,0.2754315,2.890243,12.80196,NONE
-1,6.518423,4.609219,6.492344,4.590783,15.99078,0.2754202,2.887508,12.90278,NONE
-1,6.518423,4.609219,6.492343,4.590783,15.99078,0.2754291,2.884821,13.00158,NONE
-1,6.518424,4.609219,6.492343,4.590783,15.99078,0.2754307,2.882131,13.10053,NONE
-1,6.518425,4.609219,6.492342,4.590783,15.99078,0.2754297,2.879346,13.20283,NONE
-1,6.518425,4.609219,6.492341,4.590783,15.99078,0.2754302,2.876673,13.30115,NONE
-1,6.518426,4.609219,6.492341,4.590783,15.99078,0.2754318,2.873901,13.40281,NONE
-1,6.518426,4.609219,6.49234,4.590783,15.99078,0.2754274,2.871225,13.50095,NONE
-1,6.518427,4.609219,6.49234,4.590783,15.99078,0.275428,2.86847,13.60189,NONE
-1,6.518428,4.609219,6.492339,4.590783,15.99078,0.2754289,2.865715,13.70275,NONE
-1,6.518429,4.609219,6.492338,4.590783,15.99078,0.2754306,2.86299,13.80248,NONE
-1,6.518429,4.609219,6.492337,4.590783,15.99078,0.2754295,2.860271,13.9019,NONE
-1,6.689241,4.73,6.321526,4.470001,15.87,0.2754274,2.857993,14.00253,NONE
-1,7.297355,5.160001,5.713414,4.04,15.44,0.2754304,2.85674,14.1011,NONE
-1,8.810566,6.23,4.200209,2.970001,14.37,0.2754267,2.856175,14.20208,NONE
-1,-1,7.17,2.870851,2.030001,13.43,0.2754213,2.855909,14.30085,NONE
-1,-1,7.33,2.644577,1.870001,13.27,0.2754319,2.854146,14.40271,NONE
-1,-1,7.33,2.644577,1.870001,13.27,0.2754326,2.851478,14.50003,NONE
-1,8.838851,6.25,4.171924,2.950001,14.35,0.2754314,2.850391,14.60524,NONE
-1,5.826572,4.120001,7.184192,5.08,16.48,0.2754259,2.849862,14.70286,NONE
-1,3.408261,2.41,9.602493,6.790001,18.19,0.2754168,2.84923,14.80384,NONE
-1,2.81429,1.99,-1,7.210001,18.61,0.27542,2.848518,14.9029,NONE
-1,2.771865,1.960001,-1,7.24,18.64,0.2754332,2.846041,15.00008,NONE
-1,7.778191,5.5,5.232582,3.700001,15.1,0.2754276,2.845755,15.10061,NONE
-1,9.050987,6.400001,3.959791,2.800001,14.2,0.2754301,2.844887,15.20193,NONE
-1,9.050988,6.400002,3.959789,2.8,14.2,0.2754313,2.842187,15.30005,NONE
-1,9.050986,6.4,3.959791,2.800002,14.2,0.2754322,2.839366,15.4025,NONE
-1,9.093415,6.43,3.917364,2.770001,14.17,0.2754314,2.8368,15.50109,NONE
-1,9.093416,6.43,3.917364,2.770001,14.17,0.2754296,2.834033,15.60149,NONE
-1,9.093417,6.43,3.917363,2.770001,14.17,0.27543,2.831313,15.70018,NONE
-1,9.093418,6.43,3.917363,2.770001,14.17,0.2754299,2.82852,15.80148,NONE
-1,9.093419,6.43,3.917362,2.770001,14.17,0.2754298,2.82573,15.90278,NONE
-1,9.09342,6.43,3.917362,2.770001,14.17,0.2754307,2.823042,16.00023,NONE
-1,9.093421,6.43,3.917361,2.770001,14.17,0.2754261,2.82024,16.10186,NONE
-1,9.093422,6.43,3.917361,2.770001,14.17,0.2754295,2.817509,16.20081,NONE
-1,9.093423,6.43,3.917361,2.770001,14.17,0.2754304,2.814691,16.30297,NONE
-1,9.093424,6.43,3.91736,2.770001,14.17,0.2754295,2.812,16.40041,NONE
-1,9.093424,6.43,3.91736,2.770001,14.17,0.2754298,2.809245,16.50015,NONE
-1,9.093425,6.43,3.917359,2.770001,14.17,0.2754298,2.806461,16.6009,NONE
-1,9.093427,6.43,3.917359,2.770001,14.17,0.2754297,2.803663,16.70221,NONE
-1,9.093428,6.43,3.917359,2.770001,14.17,0.2754299,2.800913,16.80168,NONE
-1,9.093428,6.43,3.917358,2.770001,14.17,0.2754304,2.798173,16.90077,NONE
-1,9.093429,6.43,3.917358,2.770001,14.17,0.2754292,2.795392,17.00138,NONE
-1,9.093431,6.43,3.917358,2.770001,14.17,0.2754293,2.792623,17.10147,NONE
-1,9.093431,6.43,3.917357,2.770001,14.17,0.2754296,2.789875,17.20085,NONE
-1,9.093431,6.43,3.917357,2.770001,14.17,0.2754292,2.787064,17.30242,NONE
-1,9.093432,6.43,3.917356,2.770001,14.17,0.2754303,2.78429,17.4027,NONE
-1,9.093434,6.43,3.917356,2.770001,14.17,0.2754301,2.781547,17.50194,NONE
-1,9.093434,6.43,3.917356,2.770001,14.17,0.2754273,2.399845,17.60566,NONE
-1,9.093433,6.429999,3.917357,2.770002,14.17,0.275431,1.699994,17.70025,NONE
-1,9.093435,6.43,3.917355,2.770001,14.17,0.2754232,-0.5001027,17.80378,NONE
-1,9.093433,6.429999,3.917357,2.770002,14.17,0.275424,-3.100048,17.90177,NONE
-1,9.093434,6.429999,3.917356,2.770002,14.17,0.2754239,-7.000131,18.00475,NONE
-1,9.093436,6.43,3.917355,2.770001,14.17,0.275427,-8.300062,18.10227,NONE
-1,9.093436,6.43,3.917355,2.770001,14.17,0.2754343,-8.302855,18.20311,NONE
-1,9.093437,6.43,3.917355,2.770001,14.17,0.2754323,-2.500182,18.30661,NONE
-1,9.093437,6.43,3.917354,2.770001,14.17,0.2754333,4.299939,18.40227,NONE
-1,9.093437,6.43,3.917354,2.770001,14.17,0.2754299,9.699927,18.50267,NONE
-1,9.093438,6.430001,3.917353,2.77,14.17,0.2754247,15.29985,18.60547,NONE
-1,9.09344,6.430001,3.917353,2.77,14.17,0.2754244,19.79993,18.70268,NONE
-1,9.093441,6.430002,3.917352,2.769999,14.17,0.2754254,27.59993,18.80244,NONE
-1,9.05732,6.430002,3.917351,2.769999,14.17,0.2754306,31.79992,18.90268,NONE
-1,8.609726,6.430002,3.970729,2.769999,14.17,0.2754324,35.39994,19.00223,NONE
-1,6.798139,6.055063,-1,3.325586,14.17,0.2754319,41.69999,19.10055,NONE
6.619779,4.046566,4.332574,-1,6.404294,14.17,0.2754271,47.69994,19.20211,NONE
2.518688,1.665536,2.054991,-1,-1,14.17,0.2754197,51.79993,19.30262,NONE
-1,-1,-1,-1,0.3714265,14.09377,0.2978189,55.30902,19.4071,NONE
-1,-1,-1,-1,3.911768,14.10067,0.3024437,58.30289,19.50245,NONE
-1,-1,-1,-1,9.015038,14.12043,0.3060246,61.00928,19.60371,NONE
-1,-1,-1,-1,-1,14.16392,0.3192788,63.60425,19.70159,NONE
-1,-1,-1,-1,-1,14.18466,0.3334905,65.80595,19.8025,NONE
-1,-1,-1,-1,-1,14.21244,0.3506644,68.4118,19.9059,NONE
-1,-1,-1,-1,-1,14.2371,0.3767089,71.50063,20.00508,NONE
-1,-1,-1,-1,-1,14.3786,0.4979798,72.20818,20.10117,NONE
-1,-1,-1,-1,-1,14.70956,0.6472192,72.22808,20.20255,NONE
-1,-1,-1,-1,-1,15.16365,0.7735853,72.25758,20.30036,NONE
-1,-1,-1,-1,-1,15.81005,1.011207,72.29639,20.40095,NONE
-1,-1,-1,-1,-1,16.51762,0.9791771,72.33817,20.50039,NONE
-1,-1,-1,-1,-1,17.11589,0.69855,72.37347,20.60038,NONE
-1,-1,-1,-1,-1,17.43133,0.5595455,72.39273,20.70299,NONE
-1,-1,-1,-1,-1,17.63168,0.548813,72.40299,20.80256,NONE
-1,-1,-1,-1,-1,17.79246,0.5403141,72.40704,20.90197,NONE
-1,-1,-1,-1,-1,17.90908,0.5365847,72.40195,21.003,NONE
-1,-1,-1,-1,-1,17.9674,0.5354374,72.38788,21.10236,NONE
-1,-1,-1,-1,-1,17.96975,0.53776,72.38187,21.20193,NONE
-1,-1,-1,-1,-1,17.93684,0.5463203,72.37985,21.30007,NONE
-1,-1,-1,-1,-1,17.9195,0.5500052,68.29971,21.40297,NONE
9.133013,2.834954,2.164706,-1,7.042109,17.87088,0.6103142,42.49905,21.50579,NONE
-1,4.70371,2.783051,7.949427,6.538737,17.84681,0.6878344,29.29898,21.60424,NONE
-1,-1,-1,-1,-1,17.82045,0.7615333,28.39993,21.70035,NONE
-1,-1,-1,-1,-1,17.79386,0.7931861,25.09919,21.80377,NONE
-1,-1,-1,-1,-1,17.76023,0.82327,23.89964,21.90163,NONE
-1,-1,-1,-1,-1,17.64345,0.906401,23.69891,22.00441,NONE
-1,-1,-1,-1,-1,17.60529,0.929935,29.79947,22.10212,NONE
-1,-1,-1,-1,-1,17.56532,0.9530867,38.69868,22.20512,NONE
-1,-1,-1,-1,-1,17.46008,1.008643,39.38339,22.30207,NONE
-1,-1,-1,-1,-1,17.29064,1.084303,39.35494,22.40086,NONE
-1,-1,-1,-1,-1,17.10685,1.149995,39.32341,22.50224,NONE
-1,-1,-1,-1,-1,17.05429,1.165895,45.09934,22.60205,NONE
-1,-1,-1,-1,-1,16.97955,1.177828,50.89604,22.70245,NONE
-1,-1,-1,-1,-1,16.81544,1.028086,54.55037,22.93421,NONE
-1,-1,-1,-1,-1,16.80329,1.018551,54.53709,22.94941,NONE
-1,-1,-1,-1,-1,16.79333,1.013193,55.19922,23.00101,NONE
-1,-1,-1,-1,-1,16.78318,1.012367,57.29876,23.10223,NONE
-1,-1,-1,-1,-1,16.72174,1.019012,57.39285,23.20319,NONE
-1,-1,-1,-1,-1,16.64498,1.027019,57.36235,23.30045,NONE
-1,-1,-1,-1,-1,16.56464,1.031353,57.33041,23.40201,NONE
-1,-1,-1,-1,-1,16.48617,1.031645,57.2992,23.50122,NONE
-1,-1,-1,-1,-1,16.40595,1.0279,57.26729,23.60291,NONE
-1,-1,-1,-1,-1,16.32733,1.020242,57.23602,23.70312,NONE
-1,-1,-1,-1,-1,16.2494,1.008689,57.20506,23.80324,NONE
-1,-1,-1,-1,-1,16.17341,0.9935336,57.17485,23.90186,NONE
-1,-1,-1,-1,-1,16.09814,0.974595,57.14489,24.00087,NONE
-1,-1,-1,-1,-1,16.0229,0.9515843,57.115,24.10145,NONE
-1,-1,-1,-1,-1,15.94892,0.9247672,57.08558,24.20233,NONE
-1,-1,-1,-1,-1,15.87659,0.8942646,57.05683,24.30331,NONE
-1,-1,-1,-1,-1,15.80762,0.8609337,57.02942,24.40226,NONE
-1,-1,-1,-1,-1,15.74069,0.824261,57.00282,24.50137,NONE
-1,-1,-1,-1,-1,15.67578,0.7842073,56.97704,24.60105,NONE
-1,-1,-1,-1,2.734416,15.6129,0.7406707,56.95203,24.70182,NONE
-1,-1,-1,-1,2.669641,15.55268,0.6940166,56.9281,24.80323,NONE
-1,-1,-1,-1,2.610496,15.49813,0.6469034,56.90641,24.90035,NONE
-1,-1,-1,-1,2.553431,15.44537,0.5961382,56.88545,25.00048,NONE
-1,-1,-1,-1,2.511917,15.40605,0.559729,56.87071,25.10023,NONE
-1,-1,-1,-1,2.511812,15.40582,0.5593064,56.87066,25.2011,NONE
