ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757442,3.1055,2.40501,ACCELERATE
-1,6.522347,4.611038,6.488429,4.588963,15.98896,0.2757446,3.10552,2.506435,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.275744,3.105538,2.603006,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757444,3.105561,2.705758,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757445,3.105583,2.80474,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757441,3.105603,2.904408,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757438,3.10562,3.003821,ACCELERATE
-1,6.522361,4.61104,6.488415,4.588961,15.98896,0.2757336,3.124103,3.104521,ACCELERATE
-1,6.522462,4.611065,6.488313,4.588936,15.98893,0.2757083,3.274403,3.204936,ACCELERATE
-1,6.522618,4.611121,6.488158,4.58888,15.98887,0.2756991,3.560333,3.303233,ACCELERATE
-1,6.52282,4.611207,6.487957,4.588794,15.98878,0.275696,3.97086,3.400298,ACCELERATE
-1,6.523247,4.611366,6.48753,4.588636,15.98862,0.2826247,4.529702,3.504234,ACCELERATE
-1,6.523672,4.611577,6.487107,4.588424,15.98841,0.278244,5.189568,3.603884,ACCELERATE
-1,6.524043,4.611816,6.486736,4.588186,15.98817,0.279722,5.957196,3.70322,ACCELERATE
-1,6.524492,4.612091,6.486289,4.587912,15.98789,0.278987,6.873811,3.807808,ACCELERATE
-1,6.524995,4.612378,6.485786,4.587625,15.9876,0.2793056,7.800512,3.903687,ACCELERATE
-1,6.525561,4.61271,6.48522,4.587293,15.98727,0.2790949,8.848296,4.003802,ACCELERATE
-1,6.526167,4.613066,6.484615,4.586936,15.98691,0.27919,9.937883,4.101252,ACCELERATE
-1,6.526852,4.613474,6.483933,4.586528,15.9865,0.2791457,11.13935,4.202912,ACCELERATE
-1,6.527566,4.613905,6.483219,4.586097,15.98607,0.2791702,12.37374,4.30255,ACCELERATE
-1,6.528327,4.614369,6.482459,4.585633,15.9856,0.279157,13.64371,4.401143,ACCELERATE
-1,6.529157,4.614878,6.481631,4.585124,15.98509,0.2791622,14.98231,4.501698,ACCELERATE
-1,6.530029,4.615418,6.480762,4.584584,15.98455,0.279158,16.3497,4.601575,ACCELERATE
-1,6.530935,4.615983,6.479856,4.58402,15.98399,0.2791592,17.73133,4.700152,ACCELERATE
-1,6.531938,4.616611,6.478856,4.583391,15.98336,0.2791581,19.20758,4.803383,ACCELERATE
-1,6.532917,4.617228,6.477879,4.582774,15.98274,0.2791583,20.6164,4.900236,ACCELERATE
-1,6.533974,4.617898,6.476824,4.582105,15.98206,0.2791586,22.10436,5.001093,ACCELERATE
-1,6.535084,4.618603,6.475717,4.581399,15.98136,0.2791582,23.58304,5.100418,ACCELERATE
-1,6.536258,4.619354,6.474546,4.580648,15.9806,0.2791594,25.12817,5.204152,ACCELERATE
-1,6.537407,4.620093,6.473397,4.579909,15.97986,0.2791601,26.58916,5.302235,ACCELERATE
-1,6.538592,4.620856,6.472216,4.579147,15.97909,0.2791595,28.07128,5.401737,ACCELERATE
-1,6.539829,4.621655,6.470981,4.578348,15.9783,0.2791601,29.54728,5.500828,ACCELERATE
-1,6.541092,4.622474,6.469721,4.577529,15.97748,0.2791601,31.02734,5.600193,ACCELERATE
-1,6.53856,4.623363,6.47071,4.576641,15.97659,0.27916,32.58595,5.704829,ACCELERATE
-1,6.546844,4.630706,6.475748,4.569794,15.96824,0.2791605,34.05411,5.803403,LEFT_ACCELERATE
-1,6.868612,4.731173,6.120565,4.492928,15.87338,0.2791623,35.55031,5.904168,LEFT_ACCELERATE
-1,7.039046,4.919943,5.92025,4.325648,15.68945,0.2791641,36.97846,6.00087,LEFT_ACCELERATE
-1,6.978394,5.069726,6.006848,4.148157,15.4859,0.2791614,38.44268,6.100127,LEFT_ACCELERATE
-1,7.180004,5.246062,5.761316,3.984015,15.18332,0.279166,39.9556,6.203818,LEFT_ACCELERATE
-1,7.212098,5.392143,5.729338,3.815102,14.8014,0.2791651,41.40569,6.304523,LEFT_ACCELERATE
-1,7.452041,5.562757,5.393103,3.659556,14.31465,0.2791746,42.81452,6.404752,LEFT_ACCELERATE
-1,7.736718,5.768417,5.003092,3.454636,13.70628,0.2791753,44.1091,6.500917,LEFT_ACCELERATE
-1,7.970925,5.992055,4.661273,3.236577,12.96849,0.279179,45.41022,6.601475,LEFT_ACCELERATE
-1,8.559386,6.306643,3.97307,2.962141,12.05331,0.2791976,46.62175,6.703717,LEFT_ACCELERATE
-1,9.391052,6.741638,3.217673,2.607853,10.99871,0.2792034,47.61682,6.801407,LEFT_ACCELERATE
-1,-1,7.234539,2.558916,2.136433,9.777091,0.2791888,48.49709,6.902724,LEFT_ACCELERATE
-1,-1,7.689525,1.99654,1.662009,8.476798,0.2791812,49.27827,7.004703,LEFT_ACCELERATE
-1,-1,8.189221,1.385239,1.189735,7.137589,0.2791895,49.87627,7.10342,LEFT_ACCELERATE
-1,9.912085,8.657018,0.8167687,0.7014713,5.733725,0.2791791,50.33667,7.202729,LEFT_ACCELERATE
-1,-1,8.646188,0.809299,0.5583684,4.39236,0.2792027,51.03452,7.306828,ACCELERATE
-1,-1,8.571538,1.05298,0.6572313,3.195666,0.2791474,51.71524,7.400617,ACCELERATE
-1,9.409255,8.407588,1.68802,0.9155027,1.824562,0.2791687,52.47757,7.506225,ACCELERATE
-1,8.790836,8.170649,2.802915,1.280386,0.5817462,0.2791558,53.15829,7.601363,ACCELERATE
-1,8.157504,7.809634,4.626456,1.780585,-0.753688,0.2791627,53.86406,7.702792,LEFT_ACCELERATE
-1,7.77251,7.371708,5.344827,2.229438,-2.079402,0.2791708,54.44169,7.800029,LEFT_ACCELERATE
-1,7.659076,6.952847,5.246821,2.575383,-3.533587,0.2791767,54.87532,7.902131,LEFT_ACCELERATE
-1,6.823153,6.012663,5.369647,2.862013,-5.028823,0.279173,55.19185,8.004804,LEFT_ACCELERATE
-1,4.915964,4.053998,5.179319,3.053486,-6.483817,0.2791725,55.39401,8.103539,LEFT_ACCELERATE
-1,3.929867,3.134284,-1,-1,-7.935523,0.2791662,55.5148,8.201363,LEFT_ACCELERATE
-1,3.915298,3.120349,-1,-1,-9.468585,0.2791635,55.65317,8.304715,ACCELERATE
-1,3.882121,3.09042,-1,-1,-10.93504,0.2791608,55.80335,8.403682,LEFT_ACCELERATE
-1,2.624863,2.008304,-1,-1,-12.42821,0.2791632,55.91502,8.504267,LEFT_ACCELERATE
-1,1.166104,0.8532851,-1,-1,-13.88875,0.279163,55.92355,8.602375,LEFT_ACCELERATE
-1,1.040386,0.7583898,-1,-1,-15.39901,0.2791627,55.91635,8.703774,ACCELERATE
-1,0.7932977,0.5740625,-1,-1,-16.83539,0.2791603,55.9118,8.800217,LEFT_ACCELERATE
-1,1.952156,1.463015,-1,-1,-18.33872,0.2791639,55.82076,8.901433,LEFT_ACCELERATE
-1,2.905007,2.241972,-1,-1,-19.87583,0.2791639,55.64069,9.005359,ACCELERATE
-1,3.418105,2.68104,-1,-1,-21.30967,0.2791608,55.46262,9.102372,LEFT_ACCELERATE
-1,3.538315,2.885807,-1,-1,-22.76146,0.2791626,55.20657,9.201395,LEFT_ACCELERATE
-1,3.266738,2.592959,-1,-1,-24.23678,0.279162,54.92096,9.302288,ACCELERATE
-1,3.163911,2.357032,-1,-1,-25.69585,0.2791607,54.65248,9.401889,ACCELERATE
-1,3.260703,2.227653,-1,-1,-27.21221,0.27916,54.38324,9.505282,ACCELERATE
-1,3.566021,2.223712,-1,-1,-28.63238,0.2791602,54.13131,9.602117,LEFT_ACCELERATE
-1,3.758747,2.257019,8.475964,-1,-30.09308,0.2791646,53.79383,9.702878,LEFT_ACCELERATE
-1,3.577438,2.230542,8.585658,6.990223,-31.52226,0.2791862,53.27541,9.805204,LEFT_ACCELERATE
-1,3.362259,2.145077,8.726405,7.061542,-32.77232,0.2791834,52.62431,9.900036,LEFT_ACCELERATE
-1,3.254895,2.054261,8.760141,7.149032,-34.06725,0.2791825,51.79525,10.00342,LEFT_ACCELERATE
-1,2.900698,1.925466,9.052438,7.275889,-35.18455,0.2791977,50.85573,10.10171,LEFT_ACCELERATE
-1,2.504471,1.726537,9.377934,7.477041,-36.18766,0.2791897,49.73417,10.203,LEFT_ACCELERATE
-1,2.341789,1.557961,9.412196,7.640817,-37.05941,0.2791763,48.58307,10.30001,LEFT_ACCELERATE
-1,2.608854,1.529297,9.028232,7.697151,-37.98409,0.2791676,47.34688,10.40368,ACCELERATE
-1,3.526465,1.711114,8.49614,7.619555,-38.92316,0.279162,46.14755,10.50595,ACCELERATE
-1,5.293026,2.050069,7.970051,7.399459,-39.8203,0.2791594,45.00158,10.60368,LEFT_ACCELERATE
-1,6.557913,2.387047,7.630575,7.090674,-40.64274,0.2791691,43.78264,10.70255,LEFT_ACCELERATE
-1,7.139619,2.690595,7.348503,6.778615,-41.34741,0.2791736,42.4487,10.80398,LEFT_ACCELERATE
-1,8.495434,3.060379,6.909543,6.512817,-41.95988,0.2791669,41.15459,10.90012,LEFT_ACCELERATE
-1,8.885637,3.491807,6.472421,6.126899,-42.57428,0.2791674,39.71933,11.00502,LEFT_ACCELERATE
-1,8.724006,3.848934,6.142977,5.763182,-43.03349,0.2791685,38.35108,11.10198,LEFT_ACCELERATE
-1,9.003881,4.261423,5.769327,5.380988,-43.47331,0.2791651,36.87343,11.20552,LEFT_ACCELERATE
-1,8.231087,4.479693,5.702693,4.961187,-43.78039,0.2791772,35.41121,11.30601,LEFT_ACCELERATE
-1,7.025349,4.49588,6.129084,4.745519,-43.87551,0.2792,34.01702,11.40013,LEFT_ACCELERATE
-1,5.75148,4.344688,7.40236,4.876748,-43.71955,0.2792054,32.49941,11.50294,LEFT_ACCELERATE
-1,4.841988,4.053362,9.185596,5.300876,-43.36312,0.2791889,31.04702,11.60358,LEFT_ACCELERATE
-1,4.169823,3.65546,-1,5.805288,-42.93013,0.2791733,29.6623,11.70103,LEFT_ACCELERATE
-1,3.652404,3.194041,-1,6.260246,-42.48513,0.279166,28.1828,11.8048,RIGHT_ACCELERATE
-1,3.397255,2.819925,-1,6.518121,-42.1649,0.2791758,26.73206,11.9047,RIGHT_ACCELERATE
-1,3.426338,2.63074,-1,6.603087,-42.01536,0.2791778,25.25488,12.00458,RIGHT_ACCELERATE
-1,3.477286,2.576535,9.853674,6.634004,-41.97141,0.2791689,23.82049,12.10097,RIGHT_ACCELERATE
-1,3.423644,2.534022,9.904197,6.67602,-41.92874,0.2791616,22.30927,12.20247,ACCELERATE
-1,3.353325,2.482377,9.982692,6.727738,-41.8767,0.27916,20.81022,12.30317,ACCELERATE
-1,3.274381,2.424257,-1,6.785918,-41.81831,0.2791603,19.31045,12.40394,ACCELERATE
-1,3.192843,2.364096,-1,6.846118,-41.75798,0.2791592,17.86336,12.50117,ACCELERATE
-1,3.102408,2.297288,-1,6.912957,-41.69116,0.2791608,16.32849,12.60431,ACCELERATE
-1,3.015395,2.232959,-1,6.977307,-41.62674,0.2791596,14.8901,12.70098,ACCELERATE
-1,2.922524,2.164268,-1,7.046015,-41.55831,0.2791605,13.38951,12.80182,ACCELERATE
-1,2.829593,2.09551,-1,7.114787,-41.48944,0.2791599,11.89797,12.90206,ACCELERATE
-1,2.737521,2.027375,-1,7.182934,-41.42068,0.2791598,10.42124,13.00131,ACCELERATE
-1,2.640812,1.955798,-1,7.254521,-41.34973,0.2791605,8.906143,13.10314,ACCELERATE
-1,2.54921,1.887994,-1,7.322334,-41.2819,0.2791604,7.463572,13.20009,ACCELERATE
-1,2.453003,1.816776,-1,7.393561,-41.21087,0.2791605,5.956883,13.30135,ACCELERATE
-1,2.356044,1.744996,-1,7.465349,-41.13915,0.2791604,4.438594,13.4034,ACCELERATE
-1,2.259585,1.673582,-1,7.53677,-41.06786,0.2791621,2.931583,13.50468,ACCELERATE
-1,2.168087,1.605838,-1,7.604521,-41.00007,0.27916,1.500218,13.60088,ACCELERATE
-1,2.111196,1.541978,-1,7.663005,-40.93917,0.2791617,-0.04954505,13.70502,RIGHT_ACCELERATE
-1,2.291189,1.571561,-1,7.63257,-40.97542,0.2791668,-1.525316,13.80424,RIGHT_ACCELERATE
-1,2.544559,1.691895,-1,7.524476,-41.09606,0.2791635,-3.023002,13.90513,ACCELERATE
-1,2.717534,1.806476,9.887076,7.410017,-41.20967,0.2791616,-4.471256,14.00266,ACCELERATE
-1,2.880803,1.91538,9.74331,7.301013,-41.3175,0.2791595,-5.967865,14.1034,ACCELERATE
-1,3.027579,2.013256,9.613811,7.203064,-41.41541,0.2791604,-7.411445,14.20054,ACCELERATE
-1,3.176785,2.112693,9.481898,7.103573,-41.51471,0.2791596,-8.9381,14.30324,ACCELERATE
-1,3.317975,2.206749,9.356899,7.00948,-41.6084,0.2791605,-10.42219,14.40308,ACCELERATE
-1,3.460378,2.301586,9.230715,6.914615,-41.70264,0.2791597,-11.94529,14.50553,ACCELERATE
-1,3.592577,2.389611,9.113503,6.826569,-41.79074,0.2791601,-13.38875,14.60261,ACCELERATE
-1,3.730304,2.481305,8.991339,6.734858,-41.88166,0.2791601,-14.89202,14.70372,ACCELERATE
-1,3.862101,2.569044,8.874402,6.647105,-41.96975,0.2791604,-16.35815,14.80233,ACCELERATE
-1,3.992734,2.656004,8.745373,6.560133,-42.05686,0.2791604,-17.81417,14.90025,ACCELERATE
-1,4.128793,2.746575,8.551101,6.46955,-42.14665,0.2791605,-19.31973,15.0015,ACCELERATE
-1,4.292111,2.835877,8.282122,6.380237,-42.2364,0.2791599,-20.82795,15.10294,ACCELERATE
-1,4.644168,2.922665,7.950931,6.293439,-42.3228,0.2791602,-22.2822,15.20074,ACCELERATE
-1,5.379692,3.031259,7.533841,6.196281,-42.41333,0.2791601,-23.80792,15.30335,ACCELERATE
-1,6.824148,3.236552,7.071831,6.055525,-42.49999,0.2791603,-25.27412,15.40195,LEFT_ACCELERATE
-1,-1,3.503448,6.67726,5.837581,-42.5517,0.2791611,-26.79053,15.50387,LEFT_ACCELERATE
-1,-1,3.692486,6.516867,5.613287,-42.45952,0.2791776,-28.27969,15.60424,LEFT_ACCELERATE
-1,8.034522,3.743702,6.6323,5.49144,-42.16198,0.2792001,-29.68869,15.70125,LEFT_ACCELERATE
-1,6.120419,3.657296,7.08388,5.541217,-41.59105,0.2792165,-31.06968,15.80204,LEFT_ACCELERATE
-1,4.871253,3.440111,7.836839,5.802309,-40.76451,0.2792182,-32.31199,15.90281,LEFT_ACCELERATE
-1,3.845442,3.09213,8.852782,6.264581,-39.70457,0.2792164,-33.38351,16.00474,LEFT_ACCELERATE
-1,3.174265,2.664501,9.57618,6.737973,-38.57895,0.2791668,-34.29473,16.1024,RIGHT_ACCELERATE
-1,3.321937,2.356696,8.911959,6.866705,-37.44812,0.2791654,-35.33432,16.2057,RIGHT_ACCELERATE
-1,4.697565,2.4413,7.969732,6.803174,-36.53549,0.2791773,-36.39861,16.30002,RIGHT_ACCELERATE
-1,-1,2.815435,7.271595,6.568019,-35.59414,0.2791625,-37.59359,16.40221,LEFT_ACCELERATE
-1,-1,3.168451,6.880151,6.259261,-34.56612,0.2791711,-38.69654,16.50362,LEFT_ACCELERATE
-1,-1,3.397079,6.731811,5.969668,-33.44546,0.2791937,-39.61033,16.60099,LEFT_ACCELERATE
-1,7.193483,3.472106,6.870157,5.793117,-32.14611,0.2792061,-40.33582,16.70132,LEFT_ACCELERATE
-1,6.237785,3.462147,7.090798,5.770959,-30.73884,0.279195,-40.84468,16.8021,LEFT_ACCELERATE
-1,6.024291,3.424844,7.173363,5.81099,-29.29887,0.2791781,-41.20708,16.9019,LEFT_ACCELERATE
-1,6.403813,3.47572,6.978016,5.801523,-27.83795,0.2791682,-41.53609,17.00246,LEFT_ACCELERATE
-1,6.318753,3.56993,6.163469,5.304206,-26.33875,0.279166,-41.81631,17.10493,LEFT_ACCELERATE
-1,-1,-1,4.363611,3.531196,-24.87642,0.2791685,-41.96658,17.20371,LEFT_ACCELERATE
-1,-1,-1,4.017284,3.212551,-23.44404,0.2791635,-42.08599,17.30022,ACCELERATE
-1,-1,-1,4.028745,3.222514,-21.91245,0.2791614,-42.23755,17.40355,ACCELERATE
-1,-1,-1,4.021159,3.215549,-20.41879,0.2791598,-42.40161,17.50444,LEFT_ACCELERATE
-1,-1,-1,3.652343,2.885991,-18.97412,0.2791599,-42.55024,17.60194,ACCELERATE
-1,-1,-1,3.651357,2.885085,-17.47829,0.2791605,-42.70524,17.7029,ACCELERATE
-1,-1,-1,3.653931,2.887341,-15.97726,0.2791601,-42.86691,17.80426,ACCELERATE
-1,-1,-1,3.655617,2.888827,-14.49437,0.2791598,-43.03059,17.90442,ACCELERATE
-1,-1,-1,3.65655,2.889647,-13.06258,0.2791604,-43.19112,18.00114,ACCELERATE
-1,-1,-1,3.657021,2.890061,-11.58321,0.2791597,-43.35868,18.10109,ACCELERATE
-1,-1,-1,3.657121,2.89015,-10.04649,0.2791603,-43.53397,18.20492,ACCELERATE
-1,-1,-1,3.657061,2.890093,-8.593854,0.2791603,-43.70041,18.30308,ACCELERATE
-1,-1,-1,3.389423,2.65586,-7.123637,0.2791605,-43.86174,18.40239,LEFT_ACCELERATE
-1,-1,-1,1.60101,1.187121,-5.644888,0.2791661,-43.93912,18.50192,LEFT_ACCELERATE
-1,-1,-1,2.325189,1.763819,-4.179833,0.2791883,-43.83847,18.60077,LEFT_ACCELERATE
-1,-1,-1,3.757585,3.279048,-2.6913,0.2985861,-43.47987,18.70426,LEFT_ACCELERATE
8.733416,-1,-1,3.313242,3.201699,-1.385034,0.313023,-42.92017,18.8002,LEFT_ACCELERATE
-1,8.053742,5.196679,5.07658,4.331553,-0.0175606,0.2970112,-42.19617,18.90392,LEFT_ACCELERATE
-1,8.307141,5.608089,4.66523,3.82447,1.275877,0.2901515,-41.49551,19.00323,LEFT_ACCELERATE
-1,8.720352,6.00044,4.149795,3.398855,2.564867,0.2838351,-40.72364,19.10413,LEFT_ACCELERATE
-1,8.904154,6.356635,3.761916,2.98245,3.789026,0.2804508,-39.8899,19.20358,LEFT_ACCELERATE
-1,8.678592,6.555805,3.722497,2.686097,4.984358,0.2794904,-39.08475,19.30033,ACCELERATE
-1,8.287578,6.649887,4.0611,2.552697,6.294453,0.279238,-38.22976,19.40537,ACCELERATE
-1,7.831311,6.629403,4.984538,2.608682,7.543044,0.2791776,-37.4314,19.50487,LEFT_ACCELERATE
-1,7.391523,6.495248,7.008026,2.812602,8.783082,0.2791647,-36.61726,19.60448,LEFT_ACCELERATE
-1,7.082021,6.311423,-1,3.041537,9.957068,0.2791662,-35.7174,19.70389,LEFT_ACCELERATE
-1,6.590474,6.101065,-1,3.391523,11.0894,0.2791629,-34.77438,19.80284,ACCELERATE
-1,5.97447,5.768618,-1,3.949677,12.27365,0.2791604,-33.78528,19.90644,LEFT_ACCELERATE
9.782255,5.511788,5.352599,-1,4.433862,13.29225,0.2791668,-32.82873,20.00036,LEFT_ACCELERATE
9.845696,5.186083,4.894955,-1,4.76784,14.24921,0.2791905,-31.68088,20.10097,LEFT_ACCELERATE
-1,5.13172,4.547265,-1,4.878767,14.99788,0.2792136,-30.378,20.20229,LEFT_ACCELERATE
-1,5.366511,4.406351,9.822874,4.847396,15.46858,0.2792178,-28.99714,20.30077,LEFT_ACCELERATE
-1,5.884072,4.481847,7.651675,4.715857,15.68177,0.2792113,-27.53016,20.40092,LEFT_ACCELERATE
-1,6.531377,4.710433,6.50658,4.502749,15.6811,0.2791932,-26.05019,20.50069,LEFT_ACCELERATE
-1,7.132536,4.965671,5.882135,4.251771,15.56471,0.279178,-24.54704,20.60199,LEFT_ACCELERATE
-1,7.395659,5.134641,5.642666,4.068804,15.44286,0.2791668,-23.02963,20.70422,ACCELERATE
-1,7.51115,5.234928,5.529413,3.966022,15.36181,0.279161,-21.58637,20.80129,ACCELERATE
-1,7.597516,5.297467,5.444485,3.903426,15.30009,0.279162,-20.07739,20.90268,ACCELERATE
-1,7.664002,5.345253,5.379184,3.855606,15.25309,0.2791596,-18.56741,21.00411,ACCELERATE
-1,7.714835,5.381527,5.329341,3.819313,15.21696,0.2791609,-17.12303,21.10111,ACCELERATE
-1,7.760765,5.414104,5.284378,3.786725,15.18482,0.2791587,-15.59849,21.20349,ACCELERATE
-1,7.800028,5.441804,5.246005,3.759018,15.15723,0.2791613,-14.10172,21.30399,ACCELERATE
-1,7.834596,5.466092,5.212262,3.734726,15.13304,0.2791586,-12.65525,21.40111,ACCELERATE
-1,7.868324,5.489714,5.179375,3.711103,15.1095,0.2791604,-11.14592,21.50245,ACCELERATE
-1,7.900902,5.512472,5.147637,3.688343,15.08682,0.2791603,-9.614977,21.60525,ACCELERATE
-1,7.930456,5.533082,5.118865,3.667733,15.06614,0.2791597,-8.169962,21.70227,ACCELERATE
-1,7.961345,5.554596,5.088808,3.64622,15.04469,0.2791594,-6.634846,21.80534,ACCELERATE
-1,7.990684,5.575011,5.060268,3.625807,15.02436,0.2791597,-5.156244,21.90461,ACCELERATE
-1,8.018937,5.594658,5.032793,3.606161,15.00463,0.2791595,-3.706624,22.00194,ACCELERATE
-1,8.048765,5.615391,5.003793,3.585429,14.984,0.2791592,-2.18111,22.10436,ACCELERATE
-1,8.076295,5.634521,4.977032,3.566301,14.9645,0.2791597,-0.7324835,22.20163,ACCELERATE
-1,8.105325,5.654688,4.948816,3.546136,14.94458,0.2791598,0.7505073,22.3012,ACCELERATE
-1,8.13439,5.674877,4.92057,3.525949,14.92441,0.2791598,2.25429,22.40216,ACCELERATE
-1,8.164029,5.69546,4.891769,3.505367,14.90385,0.2791601,3.788672,22.50518,ACCELERATE
-1,8.192153,5.714992,4.864441,3.485837,14.88433,0.2791594,5.244642,22.60294,ACCELERATE
-1,8.220563,5.734719,4.83684,3.466112,14.86466,0.27916,6.710737,22.70137,ACCELERATE
-1,8.250191,5.755292,4.808056,3.445542,14.84393,0.2791595,8.255499,22.80509,ACCELERATE
-1,8.278815,5.775167,4.780249,3.425669,14.82433,0.27916,9.714272,22.90303,ACCELERATE
-1,8.307265,5.794919,4.752616,3.405919,14.80435,0.2791592,11.20048,23.00281,ACCELERATE
-1,8.336694,5.815351,4.724031,3.385489,14.78405,0.2791596,12.70862,23.10406,ACCELERATE
-1,8.363977,5.834292,4.697532,3.366549,14.76464,0.2791594,14.14927,23.20079,ACCELERATE
-1,8.394787,5.855681,4.66761,3.345162,14.74368,0.2791594,15.70313,23.30511,ACCELERATE
-1,8.423265,5.875452,4.639954,3.325394,14.72401,0.2791606,17.15891,23.40286,ACCELERATE
-1,8.451242,5.894874,4.612786,3.305974,14.70443,0.2791591,18.60676,23.50007,ACCELERATE
-1,8.481384,5.915797,4.583519,3.285053,14.68361,0.2791597,20.14502,23.60335,ACCELERATE
-1,8.509725,5.935468,4.556005,3.265383,14.66399,0.2791594,21.59273,23.70055,ACCELERATE
-1,8.539345,5.95603,4.527245,3.244823,14.64354,0.2791676,23.09966,23.80427,NONE
-1,8.566121,5.97463,4.501241,3.226225,14.62491,0.2791722,24.47095,23.90504,NONE
-1,8.590558,5.99161,4.477505,3.209247,14.608,0.2791775,25.71461,24.00258,NONE
-1,8.614208,6.008043,4.454535,3.192815,14.59166,0.2791793,26.91454,24.10325,NONE
-1,8.636495,6.02353,4.432889,3.177329,14.57623,0.2791821,28.04678,24.20528,NONE
-1,8.656205,6.037227,4.413745,3.163633,14.56261,0.2791855,29.04521,24.30209,NONE
-1,8.675219,6.050441,4.395278,3.15042,14.54941,0.2791871,30.01248,24.40328,NONE
-1,8.690257,6.062789,4.378023,3.138073,14.53712,0.2791905,30.91199,24.50543,NONE
-1,8.68204,6.073405,4.363186,3.127457,14.52649,0.2791924,31.68981,24.60151,NONE
-1,8.655619,6.084013,4.348365,3.116851,14.51605,0.2791968,32.45242,24.70444,NONE
-1,8.610256,6.093177,4.335561,3.107687,14.50687,0.2791969,33.12318,24.80415,NONE
-1,8.558893,6.1012,4.324352,3.099664,14.49884,0.2792008,33.70944,24.90042,NONE
-1,8.489612,6.108978,4.320945,3.091887,14.49115,0.2792026,34.27135,25.00318,NONE
-1,8.430949,6.115565,4.326055,3.085301,14.48468,0.275124,34.74346,25.10028,NONE
-1,8.362102,6.121524,4.346634,3.079342,14.47875,0.2751899,35.17614,25.20138,NONE
-1,8.296141,6.126726,4.375039,3.07414,14.47355,0.2755731,35.55539,25.30385,NONE
-1,8.241239,6.131054,4.405453,3.069812,14.46932,0.2757013,35.86486,25.40217,NONE
-1,8.194371,6.134746,4.445195,3.06612,14.46564,0.2757357,36.1333,25.50478,NONE
-1,8.156,6.137573,4.475623,3.063293,14.46286,0.2757424,36.33665,25.6015,NONE
-1,8.119372,6.139817,4.499806,3.061049,14.46065,0.2757452,36.49801,25.70137,NONE
-1,8.093088,6.141425,4.522686,3.05944,14.45907,0.275748,36.61422,25.80417,NONE
-1,8.077621,6.142368,4.538634,3.058497,14.45817,0.2757494,36.6799,25.90368,NONE
-1,8.072284,6.142693,4.54414,3.058173,14.45788,0.2757515,36.7011,26.00063,NONE
-1,8.072172,6.1427,4.544254,3.058165,14.45788,0.2757472,36.7014,26.10029,NONE
