ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,-1,4.513683,5.530768,4.869475,-40.38404,0.279203,48.94922,10.70441,LEFT_ACCELERATE
-1,-1,4.551624,5.636996,4.713947,-41.23868,0.2792064,47.78203,10.80194,LEFT_ACCELERATE
-1,9.460601,4.526818,5.78962,4.697108,-41.94042,0.2791915,46.43292,10.90433,LEFT_ACCELERATE
-1,9.036613,4.50837,5.834343,4.716307,-42.5025,0.2791809,45.0493,11.00469,LEFT_ACCELERATE
-1,7.966213,4.451145,6.038332,4.752809,-42.92515,0.2791862,43.63912,11.10374,LEFT_ACCELERATE
-1,6.638746,4.301313,6.562905,4.905314,-43.13462,0.2791993,42.2095,11.20105,LEFT_ACCELERATE
-1,5.802339,4.061484,7.14284,5.160409,-43.16217,0.279185,40.69255,11.30312,LEFT_ACCELERATE
-1,5.415834,3.822295,7.535951,5.396466,-43.10667,0.2791733,39.20458,11.40313,LEFT_ACCELERATE
-1,5.341212,3.679798,7.610948,5.518355,-43.06791,0.2791635,37.67146,11.50611,ACCELERATE
-1,5.33073,3.661693,7.619939,5.542062,-43.06024,0.279162,36.25739,11.60106,ACCELERATE
-1,5.346444,3.671153,7.604452,5.532695,-43.07047,0.2791611,34.73789,11.70308,ACCELERATE
-1,5.378865,3.692627,7.573487,5.511278,-43.09242,0.2791607,33.24325,11.80343,ACCELERATE
-1,5.422077,3.721812,7.532513,5.482126,-43.12198,0.2791602,31.74516,11.90403,ACCELERATE
-1,5.472517,3.756145,7.484818,5.447814,-43.15648,0.2791601,30.24595,12.0047,ACCELERATE
-1,5.52546,3.792317,7.434831,5.411653,-43.19268,0.2791604,28.80593,12.10141,ACCELERATE
-1,5.583609,3.832131,7.379968,5.371845,-43.23259,0.2791596,27.30319,12.20233,ACCELERATE
-1,5.642837,3.872739,7.32411,5.33124,-43.27333,0.2791596,25.82267,12.30176,ACCELERATE
-1,5.704003,3.914711,7.266437,5.289269,-43.31525,0.2791602,24.3336,12.40177,ACCELERATE
-1,5.766402,3.957553,7.207608,5.246426,-43.35822,0.2791599,22.82977,12.50277,ACCELERATE
-1,5.828348,4.0001,7.14921,5.203876,-43.4008,0.2791598,21.35429,12.60187,ACCELERATE
-1,5.890416,4.042743,7.090696,5.161231,-43.44381,0.27916,19.87288,12.70136,ACCELERATE
-1,5.953388,4.086015,7.031326,5.117955,-43.487,0.2791595,18.39179,12.80084,ACCELERATE
-1,6.019728,4.131607,6.968781,5.07236,-43.53235,0.2791614,16.84037,12.90504,ACCELERATE
-1,6.082095,4.174475,6.909979,5.029488,-43.57513,0.2791591,15.37931,13.00317,ACCELERATE
-1,6.143618,4.216765,6.851967,4.987193,-43.61747,0.2791594,13.93413,13.10023,ACCELERATE
-1,6.207996,4.261022,6.791262,4.942932,-43.66162,0.2791597,12.42801,13.20139,ACCELERATE
-1,6.27186,4.304927,6.731038,4.899024,-43.70542,0.2791601,10.93406,13.30173,ACCELERATE
-1,6.335897,4.348954,6.670645,4.854992,-43.74945,0.2791594,9.431789,13.40263,ACCELERATE
-1,6.400226,4.393183,6.609974,4.810759,-43.79374,0.2791603,7.920882,13.50411,ACCELERATE
-1,6.463997,4.43703,6.549825,4.766907,-43.8377,0.2791604,6.42014,13.60491,ACCELERATE
-1,6.525862,4.479569,6.49147,4.724364,-43.88005,0.2791595,4.973881,13.70204,ACCELERATE
-1,6.590361,4.52392,6.430627,4.680008,-43.92476,0.279161,3.445757,13.80468,LEFT_ACCELERATE
-1,6.425085,4.539714,6.585562,4.66029,-43.93847,0.2791599,1.998809,13.90186,LEFT_ACCELERATE
-1,5.911002,4.456418,7.214543,4.763722,-43.83851,0.2791656,0.5303628,14.00078,LEFT_ACCELERATE
-1,5.596644,4.297582,7.63752,4.936342,-43.67331,0.2791637,-0.9680376,14.102,ACCELERATE
-1,5.392454,4.140786,7.880111,5.093138,-43.51691,0.2791612,-2.475111,14.20373,ACCELERATE
-1,5.203135,3.994842,8.104358,5.23896,-43.37275,0.2791617,-3.953365,14.30344,ACCELERATE
-1,5.028269,3.860238,8.311579,5.373487,-43.23872,0.27916,-5.386202,14.40006,ACCELERATE
-1,4.847278,3.721081,8.526182,5.512596,-43.09988,0.2791603,-6.913614,14.50302,ACCELERATE
-1,4.673998,3.587952,8.731733,5.645699,-42.96791,0.2791599,-8.394936,14.60286,ACCELERATE
-1,4.508433,3.460806,8.928205,5.772833,-42.84096,0.2791601,-9.838652,14.70016,ACCELERATE
-1,4.338136,3.330064,9.130343,5.903571,-42.71057,0.2791606,-11.33448,14.80097,ACCELERATE
-1,4.166391,3.198232,9.334251,6.035403,-42.57948,0.2791595,-12.84754,14.90292,ACCELERATE
-1,3.996634,3.067941,9.535834,6.165699,-42.45004,0.2791611,-14.34762,15.00401,ACCELERATE
-1,3.835404,2.944202,9.724867,6.289446,-42.32673,0.2791599,-15.78026,15.10054,ACCELERATE
-1,3.662173,2.811255,9.846649,6.422402,-42.19388,0.2791595,-17.32647,15.20473,ACCELERATE
-1,3.502185,2.688473,9.8538,6.545195,-42.07197,0.2791604,-18.74692,15.30044,ACCELERATE
-1,3.330629,2.556813,9.757765,6.676867,-41.94075,0.27916,-20.27691,15.40353,ACCELERATE
-1,3.18354,2.430041,9.572269,6.80365,-41.81432,0.2791605,-21.75154,15.5029,ACCELERATE
-1,3.149708,2.300061,9.295269,6.918634,-41.68443,0.27916,-23.26691,15.605,ACCELERATE
-1,3.276,2.226939,8.958747,6.97315,-41.56179,0.2791603,-24.69496,15.70123,LEFT_ACCELERATE
-1,3.430681,2.21662,8.740524,6.986005,-41.39781,0.2791613,-26.17944,15.80154,LEFT_ACCELERATE
-1,3.30908,2.179155,8.835454,7.019257,-41.09138,0.279177,-27.65912,15.90319,LEFT_ACCELERATE
-1,2.891371,2.04593,9.243938,7.163993,-40.58746,0.2791958,-29.03589,16.00194,LEFT_ACCELERATE
-1,2.461617,1.809367,9.639237,7.414506,-39.86844,0.2791863,-30.36551,16.10369,LEFT_ACCELERATE
-1,2.21188,1.577683,9.674143,7.631307,-39.06026,0.2791728,-31.61383,16.20359,LEFT_ACCELERATE
-1,2.204574,1.459284,9.446754,7.7385,-38.25532,0.2791665,-32.80711,16.30025,LEFT_ACCELERATE
-1,2.187276,1.395227,9.374352,7.805336,-37.31891,0.2791671,-34.0176,16.4031,LEFT_ACCELERATE
-1,2.470718,1.415901,9.057343,7.821838,-36.38167,0.2791647,-35.11555,16.50004,ACCELERATE
-1,3.5676,1.632754,8.483981,7.717011,-35.41023,0.2791622,-36.27772,16.60174,ACCELERATE
-1,-1,2.049396,7.875019,7.468571,-34.42786,0.2791599,-37.45877,16.70489,LEFT_ACCELERATE
-1,-1,2.461738,7.453172,7.117366,-33.44897,0.2791671,-38.49542,16.80074,LEFT_ACCELERATE
-1,-1,2.791345,7.193451,6.714843,-32.29468,0.2791925,-39.44366,16.90131,LEFT_ACCELERATE
-1,6.930315,2.948422,7.235711,6.408077,-31.00191,0.2792132,-40.17246,17.00138,LEFT_ACCELERATE
-1,5.578352,2.971282,7.500443,6.292814,-29.5799,0.2792056,-40.65843,17.10272,LEFT_ACCELERATE
-1,5.022713,2.92729,7.088999,6.31961,-28.1401,0.2791906,-40.9398,17.20145,LEFT_ACCELERATE
-1,4.933387,2.910546,5.76158,4.889277,-26.65853,0.2791732,-41.13008,17.30179,LEFT_ACCELERATE
-1,5.237126,3.003999,5.623349,4.745207,-25.1777,0.2791663,-41.32654,17.40211,ACCELERATE
-1,5.644361,3.217294,5.640835,4.762072,-23.71448,0.2791616,-41.55287,17.50152,ACCELERATE
-1,6.10194,3.476406,5.651963,4.773037,-22.21425,0.2791603,-41.80572,17.60366,ACCELERATE
-1,6.570223,3.742131,5.658125,4.779161,-20.73929,0.2791606,-42.0673,17.70423,ACCELERATE
-1,7.032089,4.009464,5.637376,4.758212,-19.30995,0.2791595,-42.32803,17.80177,LEFT_ACCELERATE
-1,-1,-1,4.581728,3.733612,-17.81091,0.279162,-42.55965,17.90366,LEFT_ACCELERATE
-1,-1,-1,1.802155,1.344822,-16.30104,0.2791796,-42.63855,18.00539,LEFT_ACCELERATE
-1,-1,-1,2.189324,1.653958,-14.87971,0.2791865,-42.51575,18.10142,LEFT_ACCELERATE
-1,-1,-1,4.281228,3.456979,-13.422,0.2791773,-42.24538,18.20106,LEFT_ACCELERATE
-1,-1,-1,4.437819,3.63789,-11.95427,0.2791654,-41.94005,18.30172,ACCELERATE
-1,-1,-1,4.089459,3.351464,-10.50194,0.2791629,-41.66248,18.401,ACCELERATE
-1,-1,-1,3.758596,3.079431,-9.024853,0.2791598,-41.39817,18.50175,ACCELERATE
-1,-1,-1,3.448096,2.82454,-7.562039,0.2791601,-41.14772,18.60139,ACCELERATE
-1,-1,-1,3.131035,2.564534,-6.038953,0.27916,-40.89459,18.70504,ACCELERATE
-1,-1,-1,2.870486,2.325675,-4.592441,0.2791603,-40.65886,18.80343,ACCELERATE
-1,-1,-1,2.719087,2.097096,-3.15177,0.2791596,-40.42708,18.90139,ACCELERATE
-1,-1,-1,2.70893,1.937746,-1.66682,0.27916,-40.19025,19.00234,ACCELERATE
-1,-1,-1,2.907756,1.898432,-0.1892686,0.2791605,-39.956,19.10277,ACCELERATE
-1,-1,-1,3.421746,1.98361,1.270456,0.2791602,-39.72547,19.20199,ACCELERATE
-1,-1,-1,4.69219,2.211968,2.783541,0.279159,-39.48715,19.30482,ACCELERATE
-1,-1,-1,4.746852,2.584723,4.229483,0.2791602,-39.2598,19.40309,ACCELERATE
-1,-1,-1,4.747137,3.151998,5.724383,0.2791596,-39.02501,19.50468,ACCELERATE
9.66889,-1,-1,4.747393,3.877753,7.140499,0.2791603,-38.80275,19.60092,ACCELERATE
8.086852,5.256694,-1,4.747745,3.888438,8.658412,0.2791597,-38.56463,19.70407,ACCELERATE
6.616298,4.411945,-1,4.748087,3.88876,10.09969,0.2791599,-38.33859,19.80201,ACCELERATE
5.146274,3.515622,-1,4.761508,3.901504,11.56191,0.2791593,-38.10894,19.90138,LEFT_ACCELERATE
3.769962,2.550073,3.128027,5.770339,4.896002,13.09378,0.279163,-37.82059,20.00609,LEFT_ACCELERATE
2.702505,1.730762,2.085282,7.841648,7.182502,14.44616,0.2791778,-37.42387,20.1009,LEFT_ACCELERATE
1.73186,0.9852633,1.121687,-1,-1,15.80106,0.2792029,-36.79771,20.20147,LEFT_ACCELERATE
3.106339,0.8536719,0.7067962,-1,8.678113,16.70696,0.2789661,-35.72742,20.30374,LEFT_ACCELERATE
9.81682,1.20769,0.7652392,-1,8.549536,17.2861,0.2792618,-34.4771,20.40292,LEFT_ACCELERATE
-1,1.92588,1.071411,-1,8.581621,17.58559,0.2791521,-33.10402,20.50296,LEFT_ACCELERATE
-1,3.224368,1.612426,8.919782,8.51763,17.60054,0.2792206,-31.71349,20.6013,LEFT_ACCELERATE
-1,5.018489,2.352746,7.72494,8.19908,17.36636,0.2791811,-30.2829,20.70307,LEFT_ACCELERATE
-1,6.867358,3.228685,6.741742,7.434173,16.96211,0.2791851,-28.86876,20.80523,LEFT_ACCELERATE
-1,8.075459,3.952645,6.04004,6.403806,16.52053,0.2791635,-27.50356,20.90349,ACCELERATE
-1,8.853312,4.527599,5.507399,5.451303,16.10398,0.2791622,-26.13244,21.00038,RIGHT_ACCELERATE
-1,8.802162,4.911314,5.219272,4.636231,15.74058,0.2791684,-24.63158,21.1042,RIGHT_ACCELERATE
-1,8.077551,5.069902,5.324444,4.217772,15.55504,0.2791791,-23.14085,21.20526,RIGHT_ACCELERATE
-1,7.752263,5.119242,5.439806,4.100846,15.48868,0.2791689,-21.67459,21.30385,RIGHT_ACCELERATE
-1,7.815598,5.175495,5.376291,4.043039,15.43087,0.2791622,-20.21277,21.40208,ACCELERATE
-1,7.922535,5.245187,5.282779,3.973465,15.36059,0.2791603,-18.74479,21.50075,ACCELERATE
-1,8.042537,5.323637,5.177762,3.895118,15.28179,0.2791598,-17.26709,21.60009,ACCELERATE
-1,8.174844,5.410505,5.061799,3.808321,15.19522,0.2791594,-15.74755,21.70227,ACCELERATE
-1,8.31019,5.499594,4.943066,3.719282,15.10586,0.2791602,-14.24342,21.80343,ACCELERATE
-1,8.446276,5.589298,4.823622,3.629613,15.01634,0.2791595,-12.77576,21.90214,ACCELERATE
-1,8.583336,5.679725,4.703284,3.539213,14.92604,0.2791605,-11.3204,22.00003,ACCELERATE
-1,8.731711,5.777673,4.572988,3.441287,14.82828,0.27916,-9.763122,22.10479,ACCELERATE
-1,8.872579,5.870699,4.449268,3.348277,14.73599,0.2791594,-8.304621,22.2029,ACCELERATE
-1,9.012691,5.963252,4.326202,3.25574,14.64363,0.2791602,-6.852532,22.30058,ACCELERATE
-1,9.155291,6.057456,4.200953,3.161547,14.5491,0.2791601,-5.371723,22.4002,ACCELERATE
-1,9.300874,6.153644,4.07308,3.065373,14.4533,0.2791595,-3.874808,22.5009,ACCELERATE
-1,9.451115,6.252913,3.941118,2.966116,14.35321,0.2791595,-2.313764,22.60591,ACCELERATE
-1,9.590081,6.344735,3.819065,2.874304,14.26122,0.2791604,-0.8808342,22.70231,ACCELERATE
-1,9.740476,6.444108,3.686979,2.774941,14.16316,0.2791596,0.6451252,22.80496,ACCELERATE
-1,9.880771,6.536808,3.563768,2.682251,14.07119,0.2791594,2.075269,22.90117,ACCELERATE
-1,-1,6.636555,3.431198,2.582515,13.97142,0.2791597,3.625837,23.00549,ACCELERATE
-1,-1,6.732078,3.304243,2.487002,13.87603,0.2791598,5.107675,23.10518,ACCELERATE
-1,-1,6.822999,3.18341,2.39609,13.78516,0.2791592,6.518745,23.2001,ACCELERATE
-1,-1,6.924459,3.048575,2.294641,13.68367,0.27916,8.094038,23.30608,ACCELERATE
-1,-1,7.01916,2.922727,2.199949,13.58934,0.2791596,9.557881,23.40456,ACCELERATE
-1,-1,7.11467,2.795807,2.104449,13.4943,0.2791597,11.03224,23.50375,ACCELERATE
-1,-1,7.211439,2.667219,2.00769,13.39765,0.2791595,12.53102,23.60457,ACCELERATE
-1,-1,7.30506,2.542817,1.914079,13.30295,0.2791596,13.99938,23.70336,ACCELERATE
-1,-1,7.402769,2.412988,1.81638,13.20684,0.2791596,15.48896,23.80356,ACCELERATE
-1,-1,7.500347,2.283337,1.718812,13.10941,0.2791594,16.9988,23.90514,ACCELERATE
-1,-1,7.596645,2.155391,1.622524,13.0134,0.2791601,18.48617,24.0052,ACCELERATE
-1,-1,7.691686,2.029118,1.527493,12.91882,0.2791598,19.95098,24.10374,ACCELERATE
-1,-1,7.788066,1.90107,1.431123,12.82178,0.2791587,21.45347,24.20483,ACCELERATE
-1,-1,7.882288,1.775893,1.33691,12.72833,0.2791595,22.90004,24.30215,ACCELERATE
-1,-1,7.977901,1.648873,1.241306,12.63314,0.2791601,24.37322,24.40125,ACCELERATE
-1,-1,8.077835,1.516117,1.141383,12.53275,0.2791595,25.92643,24.50574,ACCELERATE
-1,-1,8.17187,1.3912,1.047357,12.43941,0.2791671,27.37028,24.60552,NONE
-1,-1,8.260246,1.273805,0.9589896,12.35131,0.2791735,28.73258,24.70593,NONE
-1,-1,8.341743,1.165552,0.8774995,12.27102,0.2791779,29.97392,24.80355,NONE
-1,-1,8.419382,1.062422,0.7998652,12.19354,0.2791794,31.17158,24.90433,NONE
-1,-1,8.490342,0.9681689,0.728911,12.12254,0.2791829,32.26871,25.0034,NONE
-1,-1,8.559465,0.8763568,0.6597936,12.05471,0.2791839,33.31675,25.1053,NONE
-1,-1,8.619635,0.796432,0.5995223,11.99494,0.2791881,34.2422,25.20244,NONE
-1,-1,8.629499,0.7854975,0.5782914,11.97745,0.2791888,35.15041,25.30581,NONE
-1,-1,8.631263,0.7851962,0.5740039,11.97347,0.2791916,35.9202,25.4012,NONE
-1,-1,8.546581,0.9695467,0.6579515,12.07109,0.2790884,36.61095,25.50368,NONE
-1,9.944233,8.406445,1.354544,0.837732,12.23614,0.2792523,37.14421,25.60553,NONE
-1,9.740123,8.32984,1.533213,0.9241452,12.31007,0.2750995,37.5947,25.70087,NONE
-1,9.565892,8.272917,1.706408,0.9930993,12.36057,0.2752091,38.02609,25.80437,NONE
-1,9.432841,8.229718,1.846474,1.051664,12.39557,0.2755687,38.37381,25.90072,NONE
