ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.522346,4.611037,6.48843,4.588964,15.98896,0.275744,3.105531,2.603226,ACCELERATE
-1,6.522346,4.611038,6.488428,4.588963,15.98896,0.2757439,3.105551,2.706375,ACCELERATE
-1,6.522347,4.611038,6.488429,4.588963,15.98896,0.275744,3.105571,2.80065,ACCELERATE
-1,6.522345,4.611037,6.48843,4.588964,15.98896,0.2757438,3.105591,2.905658,ACCELERATE
-1,6.522346,4.611037,6.48843,4.588964,15.98896,0.2757443,3.105612,3.002857,ACCELERATE
-1,6.522357,4.61104,6.488418,4.588961,15.98896,0.2757351,3.121695,3.107363,ACCELERATE
-1,6.522449,4.611061,6.488326,4.58894,15.98894,0.2757096,3.256925,3.203297,ACCELERATE
-1,6.522601,4.611115,6.488175,4.588887,15.98888,0.2756997,3.528995,3.300904,ACCELERATE
-1,6.522733,4.611186,6.488042,4.588815,15.98881,0.2757271,3.865886,3.407147,NONE
-1,6.522813,4.61124,6.487964,4.588761,15.98876,0.2757411,4.113029,3.50089,NONE
-1,6.522878,4.611287,6.487898,4.588714,15.98871,0.2757437,4.327855,3.601368,NONE
-1,6.522933,4.611323,6.487843,4.588678,15.98867,0.2757363,4.509292,3.702127,ACCELERATE
-1,6.523094,4.611384,6.487683,4.588617,15.98861,0.2757052,4.79212,3.800455,ACCELERATE
-1,6.523321,4.611485,6.487456,4.588517,15.98851,0.2756954,5.227243,3.903232,ACCELERATE
-1,6.523654,4.611636,6.487124,4.588367,15.98835,0.2798945,5.754572,4.000748,ACCELERATE
-1,6.524189,4.611859,6.486592,4.588142,15.98813,0.2795975,6.408578,4.100366,ACCELERATE
-1,6.524566,4.612118,6.486214,4.587884,15.98787,0.2793056,7.200346,4.203038,ACCELERATE
-1,6.525041,4.612391,6.485741,4.587611,15.98759,0.2791906,8.06075,4.301558,ACCELERATE
-1,6.525557,4.612706,6.485224,4.587295,15.98727,0.279176,9.02998,4.402111,ACCELERATE
-1,6.52617,4.613062,6.484613,4.58694,15.98692,0.2791553,10.0856,4.503038,ACCELERATE
-1,6.526822,4.613451,6.483963,4.586551,15.98653,0.2791784,11.22964,4.605246,ACCELERATE
-1,6.527496,4.613856,6.483289,4.586146,15.98612,0.279162,12.37356,4.701926,ACCELERATE
-1,6.528252,4.614316,6.482534,4.585687,15.98566,0.279163,13.62352,4.802819,ACCELERATE
-1,6.529062,4.614811,6.481726,4.585191,15.98516,0.2791599,14.92507,4.903798,ACCELERATE
-1,6.665637,4.628607,6.352853,4.572881,15.9698,0.2791612,16.26833,5.004636,LEFT_ACCELERATE
-1,7.430653,4.7606,5.791429,4.479918,15.84924,0.2791687,17.64064,5.105561,LEFT_ACCELERATE
-1,9.19558,5.139628,4.981023,4.260218,15.54867,0.2791823,18.99355,5.205409,LEFT_ACCELERATE
-1,-1,5.588697,4.403135,3.90113,15.15881,0.2791623,20.30792,5.302596,RIGHT_ACCELERATE
-1,-1,5.818925,4.224536,3.53386,14.86172,0.2791711,21.68836,5.4013,RIGHT_ACCELERATE
-1,8.999522,5.885712,4.393778,3.340198,14.72621,0.2791649,23.18021,5.504957,LEFT_ACCELERATE
-1,9.428939,6.017982,4.1568,3.225541,14.60005,0.2791553,24.60912,5.60309,LEFT_ACCELERATE
-1,-1,6.374917,3.547235,3.000702,14.32469,0.2791755,26.04312,5.702195,LEFT_ACCELERATE
7.376332,-1,7.154613,2.718904,2.60029,13.82016,0.2791978,27.45862,5.803855,LEFT_ACCELERATE
4.291327,-1,8.148971,1.937347,2.01229,13.18505,0.2791587,28.75261,5.900973,RIGHT_ACCELERATE
3.255995,-1,8.606758,1.32184,1.311034,12.58823,0.2791646,30.1526,6.003308,RIGHT_ACCELERATE
2.398432,-1,8.897607,0.8458346,0.7967903,12.13197,0.279168,31.57812,6.103888,RIGHT_ACCELERATE
-1,-1,8.626887,0.7867685,0.5881722,11.9801,0.2791474,32.98296,6.201505,ACCELERATE
-1,-1,8.643223,0.785997,0.5567936,11.95696,0.2791619,34.42441,6.30009,ACCELERATE
-1,-1,8.640975,0.789841,0.5590303,11.95911,0.2791559,35.91132,6.400448,ACCELERATE
-1,9.3307,8.44616,1.831938,0.9634258,12.36893,0.2791708,37.09887,6.500553,ACCELERATE
-1,8.106857,8.256171,-1,1.648847,12.90326,0.2791544,38.23851,6.601473,ACCELERATE
-1,7.386456,7.72946,-1,2.375846,13.40548,0.2791635,39.42213,6.701014,ACCELERATE
-1,6.665359,7.140062,-1,3.202296,13.89383,0.2791585,40.66029,6.800837,LEFT_ACCELERATE
9.342607,5.991816,6.363837,-1,3.978234,14.30676,0.2791653,42.0274,6.905409,LEFT_ACCELERATE
9.098332,5.532442,5.67386,-1,4.453794,14.51255,0.2791915,43.32907,7.000372,LEFT_ACCELERATE
9.44424,5.255907,5.04445,-1,4.697093,14.48006,0.2792106,44.80061,7.105453,LEFT_ACCELERATE
-1,5.225665,4.698656,-1,4.765026,14.18448,0.2792171,46.12399,7.20157,LEFT_ACCELERATE
-1,5.419035,4.551408,-1,4.726475,13.61018,0.2792193,47.44451,7.30311,LEFT_ACCELERATE
-1,5.877424,4.61391,9.317389,4.586582,12.7858,0.2792198,48.64065,7.405066,LEFT_ACCELERATE
-1,6.558271,4.849581,6.768064,4.375634,11.80707,0.2792198,49.61057,7.501386,LEFT_ACCELERATE
-1,7.466404,5.271238,5.40431,4.042756,10.60897,0.2792073,50.44409,7.602977,LEFT_ACCELERATE
-1,8.205011,5.748793,4.580603,3.609214,9.303011,0.2791891,51.12684,7.704783,LEFT_ACCELERATE
-1,8.495954,6.11742,4.173904,3.193223,8.032553,0.2791729,51.71143,7.800265,LEFT_ACCELERATE
-1,8.334961,6.344501,4.16768,2.881807,6.68615,0.2791637,52.35157,7.900904,ACCELERATE
-1,8.006985,6.43113,4.542805,2.774168,5.34366,0.2791612,53.03092,8.001942,ACCELERATE
-1,7.637359,6.404506,5.30147,2.841057,4.000689,0.2791594,53.72266,8.103371,LEFT_ACCELERATE
-1,7.457076,6.313324,5.723932,2.954466,2.686444,0.2791626,54.3183,8.200319,LEFT_ACCELERATE
-1,7.095456,6.192177,6.811156,3.146348,1.268172,0.2791624,54.89394,8.303095,LEFT_ACCELERATE
-1,6.701238,5.988211,7.742268,3.430837,-0.1024897,0.2791617,55.42911,8.401907,LEFT_ACCELERATE
-1,6.311553,5.721064,8.296865,3.769171,-1.532043,0.2791618,55.91304,8.503254,ACCELERATE
-1,5.79892,5.403584,9.288291,4.224778,-2.981026,0.2791611,56.39837,8.60585,LEFT_ACCELERATE
-1,5.510291,5.02157,9.195266,4.571605,-4.34295,0.2791628,56.79119,8.701096,LEFT_ACCELERATE
-1,5.303241,4.654058,9.037988,4.850018,-6.039527,0.279165,57.15118,8.817586,LEFT_ACCELERATE
-1,5.135268,4.356597,-1,-1,-7.267082,0.2791647,57.36691,8.901299,LEFT_ACCELERATE
-1,4.354212,3.521415,-1,-1,-8.815721,0.2791648,57.54464,9.006,LEFT_ACCELERATE
-1,3.345105,2.618099,-1,-1,-10.26418,0.279164,57.66494,9.103611,LEFT_ACCELERATE
-1,0.8109231,0.5872527,-1,-1,-11.76048,0.2791769,57.661,9.204258,LEFT_ACCELERATE
-1,3.846981,3.065769,-1,-1,-13.17239,0.2792011,57.4556,9.300367,LEFT_ACCELERATE
-1,5.24505,4.840799,9.7819,4.805718,-14.58081,0.2792107,56.98383,9.400542,LEFT_ACCELERATE
9.387398,4.186709,4.327986,-1,5.820123,-15.91764,0.2791964,56.28098,9.502283,LEFT_ACCELERATE
6.780491,3.292236,3.545114,-1,6.847903,-17.19695,0.2791694,55.49787,9.603092,RIGHT_ACCELERATE
6.101782,2.641212,2.691767,-1,7.378778,-18.53947,0.2791759,54.82182,9.704201,RIGHT_ACCELERATE
5.972047,2.139844,2.046706,-1,-1,-19.95116,0.2791753,54.30101,9.805394,RIGHT_ACCELERATE
5.036237,1.664945,1.568691,-1,-1,-21.34113,0.2791651,53.86122,9.903293,LEFT_ACCELERATE
2.953752,1.088074,1.060082,-1,-1,-22.7599,0.2791626,53.36042,10.00438,LEFT_ACCELERATE
-1,0.7850928,0.6530522,-1,-1,-24.11851,0.2793514,53.02732,10.10435,LEFT_ACCELERATE
-1,0.8298524,0.5780742,-1,-1,-25.46198,0.2792557,52.89078,10.20279,LEFT_ACCELERATE
-1,0.7812581,0.5472275,-1,-1,-26.85871,0.2792222,52.75319,10.3046,LEFT_ACCELERATE
-1,0.7920781,0.550904,-1,-1,-28.17244,0.2792112,52.53046,10.40024,LEFT_ACCELERATE
-1,0.8140532,0.5600797,-1,-1,-29.56649,0.2791799,52.19263,10.50191,LEFT_ACCELERATE
-1,0.9047077,0.5972006,-1,-1,-30.94709,0.2791749,51.75417,10.60309,LEFT_ACCELERATE
-1,0.892925,0.5953307,-1,8.613461,-32.26128,0.2791909,51.15277,10.70303,LEFT_ACCELERATE
-1,0.7680722,0.5358016,-1,8.666756,-33.51168,0.2792104,50.36003,10.80494,LEFT_ACCELERATE
-1,0.7722934,0.5385361,-1,8.662189,-34.67295,0.2792503,49.5087,10.90383,LEFT_ACCELERATE
-1,0.7763881,0.5373144,-1,8.663514,-35.71427,0.2792701,48.55606,11.00045,LEFT_ACCELERATE
-1,0.7765713,0.5400103,-1,8.659301,-36.70996,0.279268,47.41917,11.10378,LEFT_ACCELERATE
-1,0.7766285,0.5470281,-1,8.6507,-37.55594,0.2792654,46.21826,11.20407,LEFT_ACCELERATE
-1,0.7741871,0.5419707,-1,8.655974,-38.2676,0.27928,44.91335,11.30535,LEFT_ACCELERATE
-1,0.7726626,0.5431253,-1,8.654488,-38.83266,0.2792776,43.59823,11.40281,LEFT_ACCELERATE
-1,0.7691529,0.5386276,-1,8.662683,-39.26956,0.2792745,42.23331,11.50021,LEFT_ACCELERATE
-1,0.7900858,0.5544063,-1,8.644674,-39.62052,0.2792226,40.76458,11.60283,LEFT_ACCELERATE
-1,0.928654,0.6094427,-1,8.603582,-39.89875,0.2791632,39.2724,11.70534,RIGHT_ACCELERATE
-1,1.601902,0.866232,9.787554,8.467803,-40.25625,0.2791687,37.87383,11.80242,RIGHT_ACCELERATE
-1,3.171327,1.431577,8.674112,8.253239,-40.78262,0.2791811,36.51556,11.90044,RIGHT_ACCELERATE
-1,5.452919,2.181083,7.739111,7.820924,-41.43875,0.279173,35.17226,12.00088,RIGHT_ACCELERATE
-1,7.445638,2.923025,6.99474,7.146044,-42.10848,0.2791635,33.83245,12.10146,ACCELERATE
-1,9.244258,3.646504,6.288445,6.412654,-42.77196,0.2791602,32.44632,12.20464,LEFT_ACCELERATE
-1,9.787596,4.214097,5.758605,5.664501,-43.35408,0.2791637,31.07368,12.30483,LEFT_ACCELERATE
-1,8.997272,4.527268,5.540619,5.047677,-43.77105,0.2791816,29.70457,12.40113,LEFT_ACCELERATE
-1,7.549849,4.622013,5.810979,4.660487,-43.98543,0.279205,28.2027,12.50338,LEFT_ACCELERATE
-1,6.201468,4.52738,6.836758,4.677462,-43.91464,0.2792066,26.69488,12.60516,LEFT_ACCELERATE
-1,5.285306,4.304379,8.337558,5.000937,-43.63464,0.2791914,25.29037,12.70158,LEFT_ACCELERATE
-1,4.567493,3.927366,9.89396,5.484833,-43.21795,0.2791731,23.81331,12.8047,RIGHT_ACCELERATE
-1,4.29991,3.561254,9.851089,5.772712,-42.8937,0.2791709,22.40581,12.90181,RIGHT_ACCELERATE
-1,4.410408,3.341022,8.95767,5.882341,-42.72913,0.2791891,20.91074,13.00305,RIGHT_ACCELERATE
-1,5.219204,3.408537,7.644196,5.818282,-42.80973,0.279207,19.40684,13.10457,RIGHT_ACCELERATE
-1,6.763909,3.781234,6.569739,5.618326,-43.12718,0.2791998,18.00125,13.20163,RIGHT_ACCELERATE
-1,8.949693,4.389652,5.664405,5.232396,-43.62692,0.2791834,16.57893,13.30301,RIGHT_ACCELERATE
-1,-1,4.996921,4.985062,4.704415,-44.17035,0.2791671,15.20321,13.40235,LEFT_ACCELERATE
-1,-1,5.436045,4.545959,4.129188,-44.6502,0.2791655,13.77656,13.50353,LEFT_ACCELERATE
-1,9.737309,5.640662,4.441628,3.708448,-44.96204,0.2791837,12.30888,13.60451,LEFT_ACCELERATE
-1,8.306933,5.644403,4.848863,3.562617,-45.03667,0.2792037,10.8557,13.70258,LEFT_ACCELERATE
-1,7.028587,5.500715,5.939897,3.751599,-44.8548,0.2791988,9.359914,13.8041,LEFT_ACCELERATE
-1,6.458128,5.263095,6.747196,4.043302,-44.58808,0.2791629,7.932178,13.90172,RIGHT_ACCELERATE
-1,6.62007,5.047883,6.414468,4.180318,-44.42856,0.2791736,6.443395,14.00242,RIGHT_ACCELERATE
-1,7.2095,5.039268,5.818126,4.161342,-44.44144,0.2791671,4.914308,14.10526,LEFT_ACCELERATE
-1,6.96366,5.040148,6.02868,4.16241,-44.43557,0.279158,3.444253,14.20404,LEFT_ACCELERATE
-1,6.656466,4.958357,6.356854,4.254771,-44.34589,0.2791612,1.956129,14.30416,ACCELERATE
-1,6.480885,4.864016,6.559186,4.353306,-44.24745,0.2791609,0.4997522,14.40216,LEFT_ACCELERATE
-1,6.011476,4.715347,7.207493,4.539441,-44.07646,0.279162,-1.022618,14.50506,LEFT_ACCELERATE
-1,5.728278,4.520977,7.585705,4.740875,-43.88022,0.2791607,-2.463953,14.60272,RIGHT_ACCELERATE
-1,5.748756,4.354809,7.413748,4.868546,-43.73963,0.2791654,-3.951177,14.7031,RIGHT_ACCELERATE
-1,6.299956,4.350534,6.704899,4.851984,-43.75628,0.279185,-5.393523,14.80016,RIGHT_ACCELERATE
-1,7.98555,4.658849,5.634136,4.680861,-44.00915,0.2792086,-6.892806,14.90264,RIGHT_ACCELERATE
-1,-1,5.384483,4.571242,4.349299,-44.52283,0.2792088,-8.289605,15.00297,RIGHT_ACCELERATE
8.898997,-1,6.193204,3.778147,3.817641,-45.12553,0.2791625,-9.604433,15.1002,LEFT_ACCELERATE
9.180767,-1,6.583236,3.308897,3.139973,-45.6539,0.2791686,-11.03727,15.20292,LEFT_ACCELERATE
-1,-1,6.697647,3.161079,2.694834,-45.97104,0.2791931,-12.49614,15.30347,LEFT_ACCELERATE
-1,9.765708,6.632576,3.502655,2.574603,-46.02224,0.2792127,-13.95043,15.4016,LEFT_ACCELERATE
-1,8.029616,6.468426,4.633827,2.820343,-45.78607,0.2792173,-15.4251,15.50243,LEFT_ACCELERATE
-1,6.643871,6.223549,7.220016,3.449404,-45.28299,0.2792187,-16.79885,15.60133,LEFT_ACCELERATE
-1,5.50032,5.812242,-1,4.450788,-44.57074,0.2791613,-18.16477,15.70528,RIGHT_ACCELERATE
-1,4.903638,5.04802,-1,5.062787,-43.9613,0.2791625,-19.47337,15.80234,RIGHT_ACCELERATE
-1,4.653034,4.325408,9.529125,5.319232,-43.50706,0.2791914,-20.9041,15.90342,RIGHT_ACCELERATE
-1,5.035985,3.959136,7.946195,5.339873,-43.31379,0.2792137,-22.33278,16.00063,RIGHT_ACCELERATE
-1,6.166349,3.880909,6.941168,5.317491,-43.26334,0.2791566,-23.85628,16.10316,LEFT_ACCELERATE
-1,6.180929,3.843131,6.963597,5.355768,-43.12923,0.2791631,-25.35303,16.20421,LEFT_ACCELERATE
-1,5.501894,3.728378,7.376377,5.484539,-42.81857,0.2791899,-26.7465,16.30034,LEFT_ACCELERATE
-1,4.562382,3.480069,8.193284,5.811659,-42.24728,0.2792017,-28.1456,16.40219,LEFT_ACCELERATE
-1,3.825691,3.095274,8.951398,6.258192,-41.47773,0.2791892,-29.44394,16.50378,LEFT_ACCELERATE
-1,3.337761,2.665742,9.273983,6.662152,-40.60297,0.2791762,-30.6883,16.60597,LEFT_ACCELERATE
-1,2.913956,2.309723,9.555424,6.993465,-39.7294,0.279172,-31.801,16.70105,LEFT_ACCELERATE
-1,2.344332,1.922297,-1,7.409732,-38.67863,0.2791841,-32.86309,16.80161,LEFT_ACCELERATE
-1,1.822186,1.485194,-1,7.821935,-37.50858,0.279177,-33.82495,16.90341,LEFT_ACCELERATE
-1,1.509601,1.135702,-1,8.09948,-36.30255,0.2791677,-34.76671,17.00617,ACCELERATE
-1,1.491734,1.005176,9.947253,8.196043,-35.18987,0.2791626,-35.67039,17.10242,ACCELERATE
-1,1.839882,1.069169,9.408976,8.174283,-34.00518,0.2791616,-36.66163,17.20613,ACCELERATE
-1,2.658308,1.29753,8.858874,8.052861,-32.93761,0.2791612,-37.57165,17.30031,ACCELERATE
-1,4.86508,1.724875,8.197857,7.817101,-31.78536,0.2791606,-38.56544,17.40246,LEFT_ACCELERATE
-1,-1,2.280362,7.566381,7.432639,-30.65964,0.2791604,-39.50675,17.50101,LEFT_ACCELERATE
-1,-1,2.806026,7.08239,6.918647,-29.41025,0.2791746,-40.38162,17.6036,LEFT_ACCELERATE
-1,8.542746,3.141628,6.847563,6.4266,-28.07731,0.2791995,-41.05242,17.70412,LEFT_ACCELERATE
-1,6.535583,3.279668,6.978064,6.08569,-26.61933,0.2792162,-41.47224,17.80647,LEFT_ACCELERATE
-1,-1,-1,4.090544,3.289016,-25.16454,0.2792097,-41.60596,17.90506,LEFT_ACCELERATE
-1,-1,-1,0.8580716,0.6224262,-23.73442,0.2791926,-41.53289,18.00151,LEFT_ACCELERATE
-1,-1,-1,1.840173,1.374493,-22.18662,0.2791733,-41.34026,18.10632,RIGHT_ACCELERATE
-1,-1,-1,0.7706697,0.5573887,-20.72308,0.2791722,-41.24015,18.20496,RIGHT_ACCELERATE
-1,-1,-1,2.911354,2.249561,-19.25377,0.2791875,-41.31548,18.30399,RIGHT_ACCELERATE
-1,5.558151,3.230501,5.191243,4.324284,-17.73158,0.2791688,-41.58026,18.4079,LEFT_ACCELERATE
-1,-1,-1,4.146832,3.332997,-16.29303,0.2791607,-41.79964,18.5057,LEFT_ACCELERATE
-1,-1,-1,1.4647,1.081845,-14.87231,0.2791796,-41.86347,18.6014,LEFT_ACCELERATE
-1,-1,-1,2.977881,2.306732,-13.35911,0.2791895,-41.70948,18.70383,LEFT_ACCELERATE
-1,-1,-1,3.706567,3.094349,-11.92764,0.2791789,-41.39353,18.80239,LEFT_ACCELERATE
-1,-1,-1,3.165242,2.705009,-10.43223,0.2791675,-41.00665,18.90612,ACCELERATE
-1,-1,-1,2.763106,2.360976,-9.067154,0.2791632,-40.67392,19.00046,ACCELERATE
-1,-1,-1,2.357408,2.013192,-7.600914,0.2791608,-40.3361,19.10148,RIGHT_ACCELERATE
-1,-1,-1,2.065896,1.709427,-6.134386,0.2791653,-40.05418,19.20181,RIGHT_ACCELERATE
-1,-1,-1,2.133598,1.602129,-4.590426,0.279184,-39.92173,19.30609,RIGHT_ACCELERATE
-1,-1,-1,1.933039,1.448849,-3.135346,0.2791954,-40.01308,19.40427,RIGHT_ACCELERATE
-1,4.699496,2.041565,4.427309,3.594802,-1.730057,0.2791834,-40.27105,19.50036,RIGHT_ACCELERATE
-1,-1,2.660882,4.707617,3.853321,-0.2006356,0.2791646,-40.59656,19.60541,LEFT_ACCELERATE
-1,-1,-1,2.932735,2.266516,1.233212,0.279172,-40.78014,19.70263,LEFT_ACCELERATE
-1,-1,-1,1.151831,0.842838,2.710695,0.2791917,-40.77274,19.80213,LEFT_ACCELERATE
-1,6.441884,-1,5.437951,3.709441,4.153209,0.2792121,-40.50977,19.90099,LEFT_ACCELERATE
-1,6.621614,5.535923,8.9179,3.719166,5.535448,0.2792165,-39.96461,20.00128,LEFT_ACCELERATE
-1,7.055357,5.587087,6.297236,3.61638,6.774554,0.2792185,-39.17141,20.10072,LEFT_ACCELERATE
-1,7.754751,5.833887,4.95747,3.395153,7.852654,0.2792199,-38.14505,20.20145,LEFT_ACCELERATE
-1,8.583226,6.224524,4.020225,3.074875,8.772143,0.2791655,-36.94107,20.30389,RIGHT_ACCELERATE
-1,8.339056,6.384197,4.124217,2.841848,9.693476,0.2791595,-35.77164,20.40406,RIGHT_ACCELERATE
-1,7.291125,6.293738,6.664101,2.979784,10.76157,0.2791853,-34.70474,20.50569,RIGHT_ACCELERATE
-1,6.229342,6.088489,-1,3.680058,11.90757,0.2791985,-33.87252,20.6011,RIGHT_ACCELERATE
8.04735,5.195644,5.646113,-1,5.036316,13.20986,0.2791693,-33.13466,20.70175,LEFT_ACCELERATE
6.86747,4.380824,4.847933,-1,6.149515,14.47306,0.2791639,-32.34628,20.80185,LEFT_ACCELERATE
6.121715,3.669216,3.966393,-1,6.865197,15.63576,0.2791842,-31.41075,20.90231,LEFT_ACCELERATE
5.88344,3.133005,3.192483,-1,7.111197,16.62542,0.2792077,-30.30089,21.00255,LEFT_ACCELERATE
6.263028,2.820335,2.646416,-1,7.121988,17.39689,0.2792151,-28.98944,21.10522,LEFT_ACCELERATE
7.751392,2.756856,2.357887,-1,7.047669,17.88457,0.279218,-27.58476,21.20568,LEFT_ACCELERATE
-1,2.977175,2.314185,-1,6.911568,18.09305,0.2792188,-26.13675,21.30464,LEFT_ACCELERATE
-1,3.528332,2.475728,9.620384,6.729496,18.04151,0.2792092,-24.66837,21.40405,LEFT_ACCELERATE
-1,4.374949,2.784238,8.320592,6.473724,17.79355,0.2791805,-23.18849,21.50526,RIGHT_ACCELERATE
-1,4.695657,3.034554,8.072566,6.19946,17.56666,0.2791689,-21.74298,21.60363,RIGHT_ACCELERATE
-1,4.424912,3.106676,8.556853,6.093557,17.49416,0.2791786,-20.28629,21.70175,RIGHT_ACCELERATE
-1,4.115819,3.049395,9.150374,6.161104,17.56055,0.2791702,-18.78438,21.80279,RIGHT_ACCELERATE
-1,3.972394,2.95617,9.337524,6.256466,17.65367,0.2791625,-17.32801,21.90077,ACCELERATE
-1,3.847065,2.862759,9.476368,6.349851,17.74647,0.2791608,-15.7851,22.00454,ACCELERATE
-1,3.733928,2.778329,9.601379,6.434238,17.83078,0.2791603,-14.3186,22.10316,ACCELERATE
-1,3.627627,2.694259,9.70561,6.517394,17.91368,0.2791605,-12.80691,22.2048,LEFT_ACCELERATE
-1,3.728805,2.657533,9.326677,6.542757,17.94049,0.2791623,-11.36145,22.30193,LEFT_ACCELERATE
-1,4.348155,2.787459,8.345869,6.452578,17.81146,0.2791818,-9.861486,22.40323,LEFT_ACCELERATE
-1,5.837471,3.181818,7.198626,6.256653,17.4685,0.2791946,-8.434009,22.50212,LEFT_ACCELERATE
-1,7.643305,3.747184,6.359301,5.875716,16.98932,0.2791638,-7.033598,22.60161,RIGHT_ACCELERATE
-1,7.603932,4.107123,6.116019,5.345901,16.58444,0.27917,-5.541684,22.70557,RIGHT_ACCELERATE
-1,6.86532,4.237428,6.319523,5.036604,16.38965,0.2791888,-4.144928,22.8005,RIGHT_ACCELERATE
-1,6.142457,4.230353,6.854195,4.972762,16.37386,0.2791816,-2.58278,22.9056,RIGHT_ACCELERATE
-1,5.822646,4.15932,7.202913,5.041161,16.4469,0.2791685,-1.100718,23.00525,ACCELERATE
-1,5.728396,4.093719,7.299841,5.106804,16.50995,0.2791613,0.3824458,23.10492,ACCELERATE
-1,5.667236,4.048791,7.361755,5.151703,16.55473,0.2791601,1.817937,23.20135,ACCELERATE
-1,5.617367,4.012237,7.412212,5.188235,16.59006,0.2791599,3.290741,23.30026,ACCELERATE
-1,5.577767,3.98335,7.452311,5.217108,16.6186,0.2791598,4.777505,23.40009,ACCELERATE
-1,5.543621,3.958545,7.48692,5.241903,16.64303,0.2791601,6.304136,23.50259,ACCELERATE
-1,5.514687,3.937596,7.516273,5.262845,16.66393,0.2791601,7.809647,23.60368,ACCELERATE
-1,5.488239,3.918499,7.54312,5.281938,16.68278,0.27916,9.318917,23.70501,ACCELERATE
-1,5.465213,3.901905,7.566509,5.298528,16.69934,0.27916,10.75116,23.80117,ACCELERATE
-1,5.442631,3.885654,7.589457,5.314776,16.71554,0.2791601,12.2313,23.90054,ACCELERATE
-1,5.419862,3.869289,7.612601,5.331138,16.73187,0.2791604,13.78517,24.00486,ACCELERATE
-1,5.399534,3.854688,7.63327,5.345736,16.74659,0.2791602,15.22739,24.10169,LEFT_ACCELERATE
-1,5.551601,3.861683,7.430314,5.339537,16.73473,0.2791606,16.71867,24.20185,LEFT_ACCELERATE
-1,6.340821,4.017168,6.702539,5.23249,16.5907,0.2791751,18.21943,24.30326,LEFT_ACCELERATE
-1,7.808586,4.393902,5.867194,4.995986,16.26952,0.2791774,19.6643,24.40283,LEFT_ACCELERATE
-1,9.161352,4.857725,5.232856,4.625701,15.85914,0.2791689,21.06858,24.50109,LEFT_ACCELERATE
-1,-1,5.310572,4.718054,4.177402,15.42822,0.2791629,22.55935,24.60529,ACCELERATE
-1,-1,5.713619,4.263115,3.77365,15.03501,0.2791615,23.98697,24.7047,ACCELERATE
-1,-1,6.103985,3.82223,3.38279,14.65621,0.2791603,25.4049,24.80323,ACCELERATE
-1,-1,6.489009,3.387213,2.997464,14.28318,0.2791597,26.82965,24.90211,ACCELERATE
-1,-1,6.888608,2.93564,2.597677,13.89854,0.2791597,28.31894,25.00537,ACCELERATE
9.091471,-1,7.255451,2.521047,2.230734,13.53994,0.2791596,29.72003,25.10247,ACCELERATE
